Run,Size,Time_insert (nanoseconds),Time_getMax (nanoseconds),Time_deleteMax (nanoseconds) 
1956,9113490,233548000,0,1300
1957,6514430,172832301,0,900
1958,9341785,246234400,100,799
1959,8458642,216570600,101,700
1960,9252193,234159801,100,699
1961,9395656,237382900,99,601
1962,5527569,142717000,0,599
1963,1910790,48356500,0,500
1964,2384181,60581800,100,799
1965,7225157,187492399,0,1200
1966,1872933,47343299,100,300
1967,1260337,32038799,0,199
1968,7471204,190764000,0,801
1969,1350211,34265800,0,200
1970,7160095,183480700,0,699
1971,9254292,234127400,0,600
1972,217191,5465800,0,200
1973,4940433,127617000,0,600
1974,5506682,143426500,0,1101
1975,3071884,78213500,0,900
1976,2677051,70281400,0,800
1977,3310070,88279400,0,900
1978,4592691,122302199,99,600
1979,4889623,123380200,100,999
1980,7215318,182250900,100,799
1981,1785634,44455200,0,500
1982,8310730,210157101,0,1101
1983,1487637,36460600,99,300
1984,9369695,244153399,0,300
1985,3907115,103698100,0,801
1986,3014382,76519100,99,701
1987,4864373,125037900,100,500
1988,152206,4058500,0,201
1989,4780987,121337100,0,400
1990,900599,23264400,0,300
1991,1475294,39727301,0,500
1992,607197,15515301,0,300
1993,767010,19989099,101,400
1994,2005391,54269500,0,300
1995,2907097,73797900,0,500
1996,7274621,182154200,99,1101
1997,5100357,127702401,0,899
1998,1287354,34093800,99,701
1999,2220947,57195699,0,700
2000,3588448,92748199,0,401
2001,3993173,102446600,0,1200
2002,7914586,203537901,100,700
2003,859344,22159299,0,300
2004,2470631,62493400,0,300
2005,4496864,114454201,0,699
2006,1738836,44048000,0,300
2007,4071048,100557100,0,600
2008,2148072,52694400,0,401
2009,2554459,64826800,101,300
2010,8027021,218626901,100,600
2011,5823025,153809199,0,600
2012,4464338,134873000,0,400
2013,42284,1515200,99,300
2014,4764497,124134500,0,801
2015,1970139,52362200,0,501
2016,2461787,63213200,0,800
2017,889822,25002800,0,300
2018,7651422,207846100,0,900
2019,1980803,50423700,0,500
2020,344606,8344500,0,200
2021,2658188,65097300,0,300
2022,8222335,212618499,0,1300
2023,4701524,121298601,0,699
2024,7349655,182476400,0,600
2025,3031289,76295900,0,700
2026,1066242,25894501,0,300
2027,7742252,187499500,99,501
2028,6770030,164054100,0,599
2029,7235356,178140700,0,499
2030,3943965,96622800,0,700
2031,3024136,73575500,0,300
2032,2227901,55010700,0,400
2033,4557775,121715400,100,700
2034,647221,17185000,0,300
2035,9327162,233468400,101,700
2036,2296845,55388800,0,300
2037,3792418,92395700,0,500
2038,3154117,82672399,99,300
2039,4844181,123633199,99,1201
2040,9472046,239754800,0,701
2041,4460253,113049301,0,701
2042,8528072,210115600,0,600
2043,9855967,238802900,0,499
2044,760137,18367901,0,300
2045,5696521,148274300,101,600
2046,2855368,73172400,0,300
2047,1006365,25809600,99,501
2048,7573975,185240600,100,600
2049,1362764,32959100,0,300
2050,5200658,135811200,100,1200
2051,9612318,251992000,0,800
2052,3702231,108027300,0,700
2053,7897664,199493300,0,800
2054,5738836,139371100,0,500
2055,4758264,117208800,0,700
2056,5582843,135535500,0,600
2057,9499097,234290700,0,500
2058,4813791,116777000,0,400
2059,9754568,238690000,0,700
2060,9654239,239646500,0,800
2061,3189245,77388100,100,500
2062,8880787,222649900,0,600
2063,2290741,55413200,0,400
2064,7733810,191946700,0,900
2065,8154604,200449100,0,500
2066,7528239,185653400,0,600
2067,4630480,111792200,0,600
2068,4056235,102572800,0,300
2069,9147412,221213400,0,800
2070,5047581,131806800,100,900
2071,4797640,115888700,0,300
2072,3169899,81646100,0,500
2073,3642916,93355800,100,700
2074,285705,6846100,0,200
2075,3812763,93997100,0,600
2076,3535595,87525000,0,500
2077,6189789,150271800,0,400
2078,1500229,36269000,0,300
2079,3760205,94480700,0,800
2080,3062584,74297900,0,300
2081,9313303,225839800,0,900
2082,9223533,222571600,0,500
2083,2051196,53127700,0,400
2084,3167534,78139900,0,500
2085,6050287,146435800,0,600
2086,4277663,105742500,0,400
2087,4141891,99944700,0,600
2088,2065369,50027100,0,400
2089,1341353,32513800,0,300
2090,7760531,193680700,0,800
2091,6033035,147348000,0,800
2092,1093465,26496600,100,200
2093,4766747,117123900,0,300
2094,5947182,149102300,0,600
2095,4860235,120370100,0,600
2096,4865185,117323200,0,500
2097,3661714,88341100,0,900
2098,7649881,186315800,0,800
2099,5101290,124604300,0,700
2100,4195568,103381400,0,700
2101,4172651,101542700,0,500
2102,5560725,137166200,100,500
2103,903278,22330900,0,200
2104,7362965,182530300,0,600
2105,8711061,212178000,0,900
2106,4076599,99827500,0,600
2107,929316,23375100,0,300
2108,9879522,243503200,100,800
2109,6632574,160973300,100,500
2110,4858038,122461500,0,600
2111,5230777,128416400,0,600
2112,4877884,122639000,100,600
2113,5699905,139627100,0,900
2114,4065510,98081800,0,400
2115,1323282,31968600,0,200
2116,3305779,79668500,0,400
2117,1761718,42559500,100,500
2118,8328495,207259100,0,600
2119,3412194,82639500,0,600
2120,8953692,222544400,0,500
2121,2261837,54805300,0,400
2122,3135808,76822200,0,400
2123,2234390,54155900,0,300
2124,7418321,179596400,100,500
2125,1434582,36675500,0,800
2126,2846124,71764300,0,300
2127,3221719,82966300,0,400
2128,5490109,137848700,0,900
2129,4075325,103569000,0,1100
2130,4177600,101410000,100,500
2131,490654,12440700,0,700
2132,3991572,104882800,0,800
2133,2944162,78667800,0,800
2134,2920929,80732000,100,700
2135,7568181,200886600,100,900
2136,6634975,176360800,0,1000
2137,679403,18138600,0,400
2138,9368637,253512100,0,1000
2139,3075783,77614100,100,500
2140,2929159,73251500,0,500
2141,2417991,61365300,0,400
2142,3446055,86925700,100,400
2143,6493476,164016200,0,600
2144,1481887,38853500,100,400
2145,1430064,35508300,0,300
2146,6398885,168090100,0,1000
2147,219500,5606100,100,300
2148,7831551,204071900,0,1200
2149,2097127,52918800,100,500
2150,5531991,139569800,0,800
2151,4320603,109747000,0,700
2152,2044911,52523200,0,900
2153,1642078,44519500,0,500
2154,562146,14898000,0,300
2155,8418749,226374000,0,1000
2156,1126405,29639200,0,200
2157,836630,23355400,0,300
2158,31648,837600,0,200
2159,7756976,206798400,0,1100
2160,5499651,155921900,0,900
2161,1446481,44019200,0,800
2162,9141360,254913700,0,800
2163,3099729,80729400,0,600
2164,1950467,53817500,100,300
2165,5062098,136945700,100,700
2166,726258,19628800,100,400
2167,6565569,186041100,0,800
2168,4960418,134991500,100,500
2169,2926985,78209400,0,800
2170,6592849,180350500,0,700
2171,8404534,247740700,0,900
2172,4887821,131096400,100,500
2173,8633005,235453600,0,1200
2174,4776669,127863800,0,900
2175,6609014,181566300,0,900
2176,136557,3671800,100,200
2177,3116661,85094000,0,700
2178,1915251,53174800,100,700
2179,2106352,56564400,100,800
2180,5712618,158938600,100,600
2181,7032744,197179600,100,800
2182,3984079,107209500,0,700
2183,5052110,134714700,0,1000
2184,4647919,123094700,0,1200
2185,7855660,208657700,0,600
2186,565311,16096900,0,500
2187,536139,16786300,0,900
2188,9325738,254864000,0,1500
2189,2825288,76482800,0,1200
2190,9875854,257447400,0,1200
2191,9543994,249088500,100,600
2192,5234873,138384600,0,900
2193,5308558,139495600,0,700
2194,9931419,267569600,0,800
2195,4199258,109978900,0,900
2196,1129858,29338700,100,300
2197,4035903,104703900,0,800
2198,3591589,92246200,0,800
2199,8221336,201199100,0,600
2200,9301027,227497500,0,500
2201,4342046,109577600,0,800
2202,9967985,246850600,100,1000
2203,7193686,184574800,0,300
2204,3620884,88182400,0,700
2205,7057290,175939600,100,600
2206,9600479,239563600,0,1100
2207,2716107,67225300,0,200
2208,6624194,166329400,0,500
2209,5375198,130505300,0,700
2210,9785167,238355400,0,700
2211,7675827,191375900,0,700
2212,4298125,105306500,0,700
2213,8270298,204119800,0,1000
2214,4224940,102901000,0,800
2215,1905545,46732700,0,200
2216,8928694,224269500,0,800
2217,85443,2101400,100,100
2218,896665,22632500,0,300
2219,7446774,184852800,0,800
2220,7048101,178293100,0,1000
2221,3419308,87590500,0,500
2222,3759982,91805100,0,800
2223,8913846,227523500,0,800
2224,7505717,190250500,0,800
2225,7193703,182025400,0,900
2226,1409352,35605000,0,400
2227,7280997,184508200,0,800
2228,6600343,163062400,100,700
2229,5784670,147521200,0,800
2230,6220785,153466800,0,1000
2231,8078507,198182800,0,700
2232,9382417,232081000,0,600
2233,784292,19084100,0,300
2234,2167816,53649900,0,400
2235,5947863,144813600,0,800
2236,5741340,139867300,0,800
2237,3990447,100063500,0,900
2238,5388243,134347200,0,700
2239,1444550,34678000,100,300
2240,1478300,35484900,0,600
2241,1870935,45748500,100,200
2242,9344791,229649200,0,1700
2243,8658933,215233300,0,300
2244,9430037,229719200,0,1300
2245,127183,3058300,100,200
2246,3605930,89147700,100,500
2247,7262953,186717600,0,800
2248,7063653,174058600,0,1000
2249,8037518,201321700,100,700
2250,656646,15924900,0,300
2251,5130161,129730500,100,800
2252,1867511,47056600,0,300
2253,7097039,179277300,0,1000
2254,4263421,107247400,0,700
2255,4123969,101326200,100,500
2256,3643347,88610700,100,700
2257,9070107,221294100,0,900
2258,1805910,43704700,0,200
2259,3762164,91236200,0,400
2260,4572098,111274600,0,600
2261,2305441,55948500,0,200
2262,8907556,217867400,100,600
2263,9412111,229280400,0,800
2264,6869211,167128600,100,500
2265,5336260,131720100,0,800
2266,1899120,46005300,0,400
2267,6319323,154038000,0,1200
2268,1933026,46615200,100,400
2269,5508929,134063200,0,700
2270,8482303,209645900,0,500
2271,974602,23488900,0,300
2272,5098018,123696800,0,500
2273,4116170,101066800,0,300
2274,656241,15909000,0,200
2275,4291625,104159600,0,300
2276,8324870,203370300,0,300
2277,1349240,32376300,0,300
2278,1423711,34976100,0,300
2279,5230198,127671000,0,700
2280,8997814,218061600,0,500
2281,9551141,231783900,100,800
2282,1932134,47037800,0,100
2283,3175413,76761100,100,600
2284,3533289,85385900,0,500
2285,1660526,40161900,0,300
2286,8543365,209806200,0,400
2287,5304569,127799200,0,500
2288,1216186,29495700,0,200
2289,1641356,39976600,0,300
2290,9376828,228006900,0,700
2291,977741,23757300,0,200
2292,9481864,231198000,0,1200
2293,3493498,86411900,100,500
2294,1167380,28517300,100,300
2295,6862464,166575300,100,600
2296,2629479,63630300,100,300
2297,7377831,179012300,0,500
2298,5212274,126388100,0,600
2299,5410157,134250200,0,300
2300,3545105,86140900,0,400
2301,4528685,114207400,100,400
2302,105660,2555700,0,200
2303,3813044,92135900,0,700
2304,6732600,163717900,0,600
2305,3636674,88164600,0,500
2306,6544125,158602200,0,600
2307,7342694,180932400,0,1000
2308,8764275,212486800,0,700
2309,5860355,142355400,0,700
2310,2182508,55347600,100,600
2311,4844397,117494500,0,500
2312,8396400,203882200,0,600
2313,8991639,217661600,0,600
2314,5108383,123599800,100,600
2315,8638799,210596600,0,800
2316,7581490,183818200,100,700
2317,3937438,98461700,100,500
2318,6505996,160163200,0,700
2319,9046787,219609300,0,700
2320,5974857,144778600,100,500
2321,6983563,169167800,100,600
2322,5499570,133524100,0,600
2323,2621256,63607100,0,300
2324,2967442,71874500,0,400
2325,691297,16772500,0,200
2326,2056598,49885400,0,600
2327,9193753,226022500,0,700
2328,6060013,146702700,0,600
2329,6662121,160763700,100,900
2330,4466635,107999300,0,300
2331,1082533,27641000,0,300
2332,3204654,77126200,0,300
2333,4186606,101147100,100,500
2334,6236671,151202600,0,600
2335,4111076,99505800,0,400
2336,8192823,202416000,0,700
2337,1599084,38950300,0,300
2338,9221037,222696700,100,600
2339,1428867,34545300,0,300
2340,7501520,181397900,100,700
2341,8612452,209619900,0,900
2342,582549,14119200,0,200
2343,9700117,240065700,100,700
2344,6446700,160317600,100,600
2345,1462486,35378500,100,200
2346,6051164,148692800,0,600
2347,9264361,225246900,0,700
2348,5696964,143268000,0,800
2349,9357741,227170800,0,900
2350,8813995,213847100,0,700
2351,1581426,38280100,100,300
2352,296781,7104800,0,200
2353,1322358,31954500,0,300
2354,3148567,79336300,0,500
2355,4169726,100728000,0,500
2356,65161,1677900,0,200
2357,643104,15586000,0,200
2358,9139138,221846300,0,700
2359,9516079,236102800,0,1100
2360,5206294,126824600,0,700
2361,6963411,170249800,0,500
2362,8276452,200385000,100,600
2363,5656007,136874400,0,600
2364,8508947,208135600,0,800
2365,5318358,129605800,100,600
2366,3719846,90172000,0,500
2367,4519347,109530600,0,500
2368,3353106,81330000,100,500
2369,9021486,219490800,0,700
2370,3921117,96644300,0,500
2371,1289365,31303600,0,300
2372,4977006,121471600,100,400
2373,2592751,62775700,0,400
2374,8764110,212259000,0,500
2375,3523562,85914100,100,500
2376,9550996,237074700,0,700
2377,9663190,233213500,0,600
2378,9149653,222065000,0,500
2379,3151082,77895800,100,400
2380,380670,9288700,0,100
2381,959211,23846000,0,400
2382,4428714,108622500,0,500
2383,6536937,159339800,0,400
2384,300073,7246800,0,200
2385,6924677,168444400,0,600
2386,5338937,129535600,0,700
2387,9837681,239482500,0,600
2388,9980902,244905000,0,1000
2389,7028546,170329900,0,500
2390,8410359,203706000,0,800
2391,5874635,142225100,0,600
2392,9274240,224543600,100,600
2393,2377046,58071400,0,300
2394,7705569,186287900,0,600
2395,8669932,214033600,100,600
2396,3202798,77825800,0,300
2397,1791328,43251700,0,300
2398,1587335,38343600,0,300
2399,7768198,187917700,0,400
2400,9516389,237592700,100,1200
2401,2875375,69696900,0,500
2402,2590244,62630300,0,200
2403,9501649,242924900,0,900
2404,7391703,182679500,0,500
2405,5789367,141766600,100,800
2406,5021627,123987000,0,200
2407,6070332,147997800,0,700
2408,7597148,187348200,0,700
2409,167545,4069200,100,100
2410,1275592,30844300,0,200
2411,7906605,193351000,0,800
2412,3418434,82963300,100,400
2413,2701163,65477100,0,300
2414,4448003,112246200,0,400
2415,1549299,37369400,0,200
2416,5302192,128885500,0,600
2417,9903548,239961800,0,300
2418,2831870,68578200,0,400
2419,3113657,77637800,0,800
2420,3441403,83393300,100,600
2421,9456344,229161700,0,700
2422,2412825,58325200,0,300
2423,508688,12276000,0,200
2424,2914596,71263100,0,500
2425,4206235,103608200,0,1000
2426,9788614,239037300,100,700
2427,7155639,174458700,0,1100
2428,7446706,184163900,0,500
2429,3344470,81164500,100,400
2430,9963413,240377400,0,500
2431,8056606,198662400,100,600
2432,6502375,157112900,1000,500
2433,2891346,69981900,0,500
2434,4547800,111306900,0,500
2435,7987556,194437600,0,400
2436,8074053,196713400,0,600
2437,5238485,126947400,0,600
2438,1781885,43168100,0,300
2439,1149286,27844100,100,400
2440,8797082,213471900,0,600
2441,2313390,58356000,100,800
2442,8563292,206713300,100,600
2443,3372744,81783800,0,400
2444,3651899,88583400,0,500
2445,3142102,76286800,0,300
2446,5807718,145272000,0,600
2447,973040,23487200,0,300
2448,2389531,58111800,100,1500
2449,8524318,209171700,0,1100
2450,7986443,193787500,0,600
2451,6000753,145251500,0,300
2452,384113,9719100,100,200
2453,4979679,120774600,0,200
2454,5296073,130064700,0,600
2455,6488134,156516900,0,600
2456,8224769,199767100,0,700
2457,7447493,180740300,0,700
2458,6206833,150316300,100,600
2459,971113,23661100,0,200
2460,3337268,85156400,0,500
2461,5507080,133758300,0,800
2462,4406238,107303400,100,500
2463,9110340,221866400,0,13800
2464,3164975,79957600,0,600
2465,4002042,96956000,0,400
2466,3532975,85862400,0,600
2467,9978451,243212400,0,900
2468,2330164,56593500,0,300
2469,5269438,131860300,0,600
2470,5689094,140746300,100,600
2471,7365082,180880300,100,300
2472,1308532,31885500,0,600
2473,5531234,134122800,0,500
2474,7265022,175617500,0,600
2475,6088694,147406600,0,600
2476,4576623,110649900,0,300
2477,3380973,89410400,100,700
2478,506190,12608300,100,200
2479,4672215,119695100,0,500
2480,4490474,110056300,0,500
2481,1551219,37604200,0,300
2482,4779785,115827200,0,500
2483,3430932,83339200,100,600
2484,9083323,225796600,0,900
2485,7651245,187934200,100,700
2486,8991959,218417600,0,900
2487,1060365,25692100,100,300
2488,7976052,196389900,0,800
2489,8497483,206242600,0,500
2490,9216650,223785900,0,400
2491,9490931,229820100,0,1000
2492,3161598,76948600,100,500
2493,639269,15403700,100,200
2494,3078473,76218800,0,400
2495,6344587,154041200,0,700
2496,6139108,149907800,100,400
2497,92726,2224900,0,200
2498,321998,7755100,0,200
2499,3215649,78462500,0,500
2500,7249829,175780000,100,600
2501,9312107,230514100,0,700
2502,116015,2813700,0,200
2503,8874181,215379800,0,300
2504,242182,5910000,100,200
2505,5898691,143158600,0,500
2506,3989582,97087200,0,600
2507,2350501,57437000,0,300
2508,4547339,111255700,0,400
2509,5145721,125644600,0,500
2510,7909401,191825600,0,1000
2511,4004906,97231800,100,700
2512,6852757,167224000,100,300
2513,2985288,72823100,100,300
2514,5488096,133240800,100,600
2515,4729294,115697600,0,300
2516,427401,10331800,0,100
2517,9614537,240093600,100,600
2518,1594840,38572300,0,300
2519,4110788,99796700,0,500
2520,5268394,128886500,0,300
2521,4577020,114007700,100,900
2522,1349089,32839800,0,200
2523,6564904,159500400,0,300
2524,8292843,200620200,0,500
2525,9167737,228793200,0,800
2526,7918603,192036800,0,400
2527,5642379,136670000,0,400
2528,5770423,138925000,0,400
2529,4775950,115782200,100,400
2530,1108303,29259000,0,300
2531,5322406,129045500,100,500
2532,2919363,70787300,0,400
2533,843647,20506900,0,200
2534,7457193,180155100,0,700
2535,2075077,50308700,0,500
2536,7509152,185870300,0,700
2537,4280919,104192000,0,500
2538,8766216,212982900,100,500
2539,8870712,218705200,0,1000
2540,6028645,152742300,0,600
2541,50621,1307900,100,100
2542,9872580,248842900,100,500
2543,8378228,207286700,0,800
2544,7929752,193211400,0,700
2545,1221187,31953200,0,500
2546,7095551,180011300,0,700
2547,1708389,44494200,0,600
2548,4996581,120311200,0,600
2549,9412891,227724900,100,600
2550,2250622,54402600,100,400
2551,3507940,85069000,100,500
2552,2135582,51743000,0,300
2553,3127220,78524700,0,300
2554,9538448,231289600,0,600
2555,8250231,199887300,0,500
2556,1424507,34490700,0,300
2557,7458667,184228200,0,700
2558,4985439,120664000,100,500
2559,6506230,158119400,100,600
2560,2594529,63089600,100,200
2561,8966286,221834300,0,300
2562,4657970,113236800,0,700
2563,1221816,29475200,100,100
2564,843006,20371100,0,100
2565,1011003,24466500,100,4200
2566,3420422,83659100,0,500
2567,775755,19367200,100,100
2568,654677,16548400,100,200
2569,2775958,67270300,100,400
2570,6541284,164635200,0,1000
2571,3451140,83452700,0,400
2572,4830262,117176200,0,600
2573,8237952,199913300,0,700
2574,2591609,63115100,0,400
2575,5558944,138422500,100,500
2576,9480062,231278000,0,1000
2577,8333554,201728300,0,800
2578,2140022,51795400,100,300
2579,9493520,232103400,0,600
2580,9751239,237115500,0,800
2581,2471188,59902600,0,300
2582,4094628,104811700,0,600
2583,6368392,154143800,100,300
2584,9843080,238987300,0,600
2585,119931,2889300,0,100
2586,464750,11235000,100,200
2587,6548799,162774700,0,1000
2588,3092999,74764200,0,400
2589,9016333,221266600,100,700
2590,5666234,137508900,0,500
2591,6555898,162909900,0,600
2592,5267666,127691700,0,700
2593,199226,4785900,0,200
2594,9056105,220082400,0,500
2595,1624411,41936700,100,400
2596,4337948,107205100,0,700
2597,9157742,222403200,100,900
2598,8649122,210107400,100,800
2599,7090352,176125400,0,300
2600,4319233,104747300,0,500
2601,8677301,211984300,0,700
2602,8099898,196970700,0,800
2603,9405598,228927200,0,1100
2604,3316407,80429500,0,200
2605,5956299,144598500,0,900
2606,8669223,219072900,0,500
2607,2556608,61751000,0,400
2608,2155144,52325300,0,300
2609,9107903,221827100,100,600
2610,6318327,155145000,0,600
2611,8562522,207087400,0,600
2612,3407701,88076900,100,600
2613,3840670,92969500,0,500
2614,6265535,153690500,100,1500
2615,826232,20880000,100,600
2616,5717071,138688400,0,500
2617,4526899,109830300,100,400
2618,99123,2385700,0,200
2619,1462527,35516300,0,300
2620,515444,12556900,0,400
2621,6727648,168137900,0,600
2622,7537380,187823200,0,800
2623,6987018,169592200,0,500
2624,8809402,226197200,100,600
2625,4544648,116392800,0,900
2626,3783153,92355500,0,700
2627,5644179,136785500,0,400
2628,8272248,204908800,0,600
2629,4541166,113739800,0,900
2630,5892688,142942400,0,300
2631,6210847,152020100,0,900
2632,6191683,155216000,100,700
2633,6050477,152028200,0,700
2634,6344206,158686400,0,800
2635,1135184,28630100,0,300
2636,2927708,74338100,0,600
2637,2076524,50231100,0,300
2638,5915456,144560400,0,700
2639,7500783,184664900,0,600
2640,5814251,140847900,0,600
2641,304295,7326600,0,300
2642,6556244,162842900,0,800
2643,5858486,141969000,0,500
2644,1879066,47949900,0,300
2645,1872278,45452500,100,300
2646,1326317,32070700,0,200
2647,5521897,134056800,100,500
2648,1170574,28709400,0,200
2649,9389262,236446900,0,900
2650,2026810,49246800,0,400
2651,2306665,57533100,0,200
2652,3186868,79898700,0,300
2653,284327,7208000,0,200
2654,8298341,201755500,0,500
2655,5319717,130827100,0,500
2656,3608932,87528500,100,400
2657,1943932,49444900,0,300
2658,3872791,93851500,0,400
2659,4857716,117930800,0,800
2660,1770108,44144400,0,300
2661,429762,10615300,0,100
2662,9030557,219720800,0,800
2663,2289095,58003200,0,500
2664,6870052,172916700,0,900
2665,5203638,128253800,0,500
2666,4290071,111562500,0,600
2667,2752259,72441300,0,900
2668,3597001,98116000,100,700
2669,9577436,234724800,100,600
2670,2348436,56977300,100,500
2671,3263377,80465400,100,500
2672,9751002,249879400,100,900
2673,412470,9909600,0,400
2674,3690870,93515800,0,700
2675,4386261,125720600,0,700
2676,2241526,61775800,100,800
2677,6471018,173384700,0,900
2678,2322163,61121400,0,700
2679,4887393,118762600,0,500
2680,9975571,261374200,0,1000
2681,5588912,139037000,0,900
2682,1645220,43435300,100,500
2683,7178302,183271900,100,1100
2684,4193533,104798800,0,800
2685,3692544,98069300,100,800
2686,2115236,53614200,0,300
2687,9879337,247518400,0,800
2688,1318220,31871900,100,300
2689,6843886,173430000,100,800
2690,7232332,185305400,100,700
2691,981045,25677800,0,400
2692,4340558,109865800,100,600
2693,7022746,176336600,100,300
2694,2526787,63780600,0,700
2695,1133726,28582700,0,300
2696,7630258,191875300,0,900
2697,7907164,193511500,100,300
2698,9141939,231558400,0,900
2699,7510508,192049100,0,900
2700,2698221,70354600,100,200
2701,9362111,235385400,0,900
2702,6767001,164349400,0,600
2703,7405301,188803400,0,400
2704,5899466,147813700,0,400
2705,198782,4808100,0,200
2706,7207231,194201600,0,700
2707,6636325,171542100,0,600
2708,2553312,65700200,0,600
2709,8771927,221840100,0,800
2710,5985422,146460200,100,1800
2711,329040,9305000,0,300
2712,3995778,104982000,0,900
2713,1687062,42632200,0,400
2714,4400473,112688000,100,1200
2715,4224063,119622400,0,600
2716,8763320,230650600,0,700
2717,23497,628000,0,100
2718,5443417,142792100,0,1000
2719,5173496,129073500,0,600
2720,1032385,26864800,0,400
2721,6928147,177880100,100,600
2722,3126319,83014800,0,600
2723,1569270,40399300,0,400
2724,3288151,84600300,0,500
2725,9414761,238427400,0,900
2726,6340981,158661700,0,700
2727,5280729,135653300,0,600
2728,4934346,119642000,0,500
2729,7710479,193028400,0,400
2730,3935073,100320600,0,400
2731,4713730,116586900,100,800
2732,7188780,179017500,100,700
2733,811223,19742900,0,300
2734,1781948,43251400,0,300
2735,9950637,246169900,0,700
2736,4227030,104751300,100,500
2737,8329505,203000400,0,600
2738,2833833,69545700,0,700
2739,1823612,47666900,0,500
2740,1560566,39769100,0,300
2741,7448196,189854000,100,900
2742,395768,10187900,0,600
2743,3677372,95610700,100,600
2744,5923624,152143400,0,700
2745,106117,2726400,0,200
2746,7448615,183092000,100,600
2747,5546456,135815800,0,300
2748,5617370,136021600,0,300
2749,1486058,35892000,100,400
2750,9218467,237564500,0,1200
2751,1330537,33637100,0,400
2752,5463295,135573400,0,800
2753,4652216,116492700,0,200
2754,9420342,239787300,100,400
2755,9571287,241962000,0,900
2756,736876,18693700,0,300
2757,6738013,163940700,100,900
2758,6467852,166636000,0,700
2759,7919603,200979100,100,1000
2760,2441501,62339200,0,400
2761,7573211,191948900,0,800
2762,6723103,166159100,0,800
2763,5586112,136211900,0,1000
2764,9199188,224308300,0,400
2765,9118735,222862200,100,300
2766,9030014,223422500,0,700
2767,6695990,162556100,100,800
2768,8859555,216290500,0,500
2769,7761817,192597900,0,700
2770,8058073,195108500,0,900
2771,9237969,227753500,0,800
2772,2694797,69561900,0,800
2773,296438,7658200,0,300
2774,2823998,69922300,100,500
2775,6793782,164735200,0,700
2776,3769534,91236200,100,300
2777,9176060,225449000,0,700
2778,9026723,220130000,0,700
2779,515473,12429500,100,200
2780,5365426,130279500,100,500
2781,8518901,209850800,100,900
2782,2721795,66021700,100,300
2783,6181014,153578700,0,800
2784,5890241,142449100,0,600
2785,9175110,225933500,0,400
2786,6032796,146437400,0,700
2787,8921573,217008500,0,1100
2788,7049361,171860900,0,1300
2789,9141754,223145500,0,900
2790,1778505,43164200,100,200
2791,8231797,200311600,100,600
2792,6631455,165510400,0,700
2793,1386823,33967100,0,400
2794,7568365,186022500,0,200
2795,5157882,125268000,0,400
2796,9813997,247771900,0,1200
2797,5448876,132572800,0,600
2798,7753914,188157200,0,700
2799,1235247,30509000,0,200
2800,1333983,32355100,0,300
2801,5354641,134057400,0,700
2802,3855197,93405700,0,700
2803,2267866,54831100,0,300
2804,5778492,142278700,0,700
2805,6294490,153313500,0,500
2806,5787603,145780700,100,600
2807,3901005,95101100,0,400
2808,891438,21585500,0,300
2809,7198087,178284200,100,300
2810,4161297,100942700,0,400
2811,4291084,105229200,0,1000
2812,7893640,193042900,0,600
2813,4719924,117588700,100,600
2814,4159182,102163800,100,600
2815,7152017,174515200,100,1000
2816,8010808,193893000,0,700
2817,409718,9836300,100,200
2818,1222925,29576100,100,300
2819,3219549,81100900,0,500
2820,7301943,177960400,0,800
2821,6028357,150317000,0,600
2822,6533802,158737500,0,800
2823,2185158,53452200,0,300
2824,2472777,60089900,0,300
2825,3572250,86632700,100,400
2826,1542781,37310500,100,300
2827,4335502,105716500,100,2500
2828,2120932,51691900,0,300
2829,6797453,168364500,0,500
2830,9424376,228943100,0,700
2831,1382550,33650300,100,600
2832,5773240,146475800,0,600
2833,8902877,217127100,0,300
2834,377157,9507000,0,300
2835,5200290,126179100,0,400
2836,5440636,138398300,0,300
2837,2655948,71298100,0,700
2838,1181184,29896500,100,300
2839,8552423,207580500,0,600
2840,1794578,44586700,0,600
2841,4401433,106958700,0,500
2842,2984931,72204200,100,300
2843,9821625,238647900,0,500
2844,1108971,26850200,100,200
2845,3313965,80850200,0,400
2846,7530278,182884300,0,500
2847,9149631,231984700,0,700
2848,1320395,31914200,100,300
2849,322962,7822500,100,600
2850,676533,16391800,0,200
2851,5334141,129886800,0,300
2852,3895271,98043900,100,600
2853,8048672,199273100,0,1200
2854,7952925,192356100,100,400
2855,2066245,50147100,100,300
2856,3420756,84301000,100,300
2857,7504184,181689100,0,900
2858,3414349,85269900,100,700
2859,23092,555300,100,100
2860,4522200,109636600,100,400
2861,370386,9074800,0,300
2862,4942566,120304900,0,600
2863,241829,5887900,100,200
2864,5809539,141865200,0,400
2865,1007071,24492000,100,300
2866,2372558,57628700,0,600
2867,1146451,28905400,0,400
2868,48143,1302400,0,200
2869,6486381,157530200,0,600
2870,1669441,40221500,100,300
2871,6342176,153988800,0,800
2872,9160745,224542000,100,700
2873,2577709,63078400,0,300
2874,3559568,87502200,0,400
2875,7099843,172955500,0,600
2876,8204916,199929200,0,900
2877,5623767,140949100,0,700
2878,2268772,55122000,0,300
2879,2660918,64254600,0,300
2880,6692078,161973700,0,1100
2881,6596610,161177500,0,700
2882,3802566,92623000,0,600
2883,1577781,38606400,100,400
2884,5423811,131592700,0,500
2885,7763140,190160700,0,700
2886,4564258,113485100,0,500
