Run,Size,Time_insert (nanoseconds),Time_getMax (nanoseconds),Time_deleteMax (nanoseconds) 
2128,5490109,95442700,1712800,2747000
2129,4075325,69616800,971800,1465100
2130,4177600,72300600,977800,1473400
2131,490654,8555800,111900,152200
2132,3991572,74958300,1333900,1603100
2133,2944162,53839900,746400,1092000
2134,2920929,55803200,808800,1192900
2135,7568181,140374200,1932300,2886000
2136,6634975,120737600,1652800,2479300
2137,679403,12843000,178800,224700
2138,9368637,172028600,2385700,3571100
2139,3075783,53133300,755200,1105900
2140,2929159,55539800,755100,1085700
2141,2417991,43071400,583400,844100
2142,3446055,63998200,840500,1241800
2143,6493476,119010000,1593800,2376500
2144,1481887,25337400,332800,444000
2145,1430064,25064000,288900,418800
2146,6398885,116319400,1778600,2528900
2147,219500,3849700,30200,60300
2148,7831551,140415600,1922000,2791000
2149,2097127,38287400,518500,748100
2150,5531991,98894500,1367600,2040500
2151,4320603,74974700,1079600,1583800
2152,2044911,36934600,524900,722600
2153,1642078,29361700,419200,609100
2154,562146,10399200,131900,181700
2155,8418749,155251700,2266100,3572700
2156,1126405,20351900,353200,402200
2157,836630,15475600,253100,282000
2158,31648,588300,4900,9200
2159,7756976,149669100,1987400,2991200
2160,5499651,106121700,1913000,2858000
2161,1446481,30832800,383700,636800
2162,9141360,176742800,2414100,3709100
2163,3099729,61694500,801100,1176900
2164,1950467,37252700,759900,897600
2165,5062098,93193700,1759900,2034300
2166,726258,14161700,188300,262700
2167,6565569,124699800,1736500,2574900
2168,4960418,94607000,1297700,2176700
2169,2926985,55988800,730800,1109500
2170,6592849,119278800,1627200,3758800
2171,8404534,171024400,2232800,3326900
2172,4887821,92472000,1686500,1908000
2173,8633005,164211300,2355600,3400400
2174,4776669,96865200,1413000,1825200
2175,6609014,130496000,1679000,2562600
2176,136557,2526200,22200,39300
2177,3116661,60052000,807900,1190800
2178,1915251,35746100,698100,1086600
2179,2106352,40528700,567500,783000
2180,5712618,109123100,1471300,2415200
2181,7032744,134088200,2058300,3702700
2182,3984079,78652600,1116600,1588100
2183,5052110,94422700,1307100,1929900
2184,4647919,86493800,1439300,1929500
2185,7855660,150579100,2389200,3095200
2186,565311,11121500,250400,195000
2187,536139,11511800,234800,374600
2188,9325738,183412500,2684900,3687000
2189,2825288,55411400,1020900,1127300
2190,9875854,190238400,2615100,3774300
2191,9543994,173694000,3085800,3591800
2192,5234873,94829500,1294000,1917700
2193,5308558,94409400,1425700,1980700
2194,9931419,190827400,2713200,3884600
2195,4199258,79556100,1299000,1982200
2196,1129858,20446000,293000,397600
2197,4035903,74322400,1226100,1799400
2198,3591589,63955200,1005200,1405400
2199,8221336,141882400,1965800,3488800
2200,9301027,159587400,2238600,3503800
2201,4342046,74188000,1079400,2090500
2202,9967985,174917900,3182300,5238700
2203,7193686,125689800,1746700,2747800
2204,3620884,63069100,960000,1313700
2205,7057290,123928100,1760200,2607900
2206,9600479,168265000,2294300,3473600
2207,2716107,46420500,661900,942500
2208,6624194,117142500,1620600,2435100
2209,5375198,91832800,1315400,1937300
2210,9785167,169632800,2404400,3662100
2211,7675827,131981500,1875700,2772000
2212,4298125,75116000,1024700,1590800
2213,8270298,141091000,2022600,2976800
2214,4224940,71692000,1032800,1490700
2215,1905545,35239300,452000,655700
2216,8928694,151449500,2970600,3713900
2217,85443,1432900,11400,22400
2218,896665,15289800,192800,272700
2219,7446774,129147800,1793700,2643000
2220,7048101,120757800,1742200,2596500
2221,3419308,60823100,841700,1240900
2222,3759982,66003900,913800,1404300
2223,8913846,154341600,2166000,3357500
2224,7505717,130442700,1859100,2709300
2225,7193703,129008600,2017500,2725400
2226,1409352,25486200,306900,440400
2227,7280997,127517600,1972300,3172800
2228,6600343,115827600,1634000,2359600
2229,5784670,104711000,1451400,2591800
2230,6220785,106294700,1536300,2261300
2231,8078507,137968400,1964500,2961500
2232,9382417,161282500,2269600,3343900
2233,784292,13390400,182000,225200
2234,2167816,37522000,554900,742400
2235,5947863,101391300,1444000,2248600
2236,5741340,97250000,1538700,2186200
2237,3990447,67909500,965700,1428300
2238,5388243,95601400,1345700,1991100
2239,1444550,24373600,335100,460000
2240,1478300,25075300,363300,477900
2241,1870935,32791100,457900,627800
2242,9344791,160142600,2260200,3350000
2243,8658933,155714100,2147800,3304200
2244,9430037,164574100,2257000,3402500
2245,127183,2144600,16900,33300
2246,3605930,61292500,894000,1354400
2247,7262953,125602500,1798700,2669500
2248,7063653,120397600,1735000,2534200
2249,8037518,138837400,1913000,2876000
2250,656646,11173700,130600,185900
2251,5130161,87206700,1265200,1926200
2252,1867511,32994600,448900,634800
2253,7097039,123937100,1877600,2715500
2254,4263421,76044800,1142400,1629600
2255,4123969,71087600,1076700,1448200
2256,3643347,62830400,902700,1334200
2257,9070107,159851500,2137700,3230800
2258,1805910,30441600,316900,505500
2259,3762164,64631600,913300,1315100
2260,4572098,77085900,1116500,1623600
2261,2305441,39736300,556000,753200
2262,8907556,154713400,2171600,3407100
2263,9412111,159808100,2223500,3348200
2264,6869211,116806700,1639500,2436200
2265,5336260,94448200,1277800,1907900
2266,1899120,33931700,443200,615900
2267,6319323,106482900,1507900,2231700
2268,1933026,32569100,412200,597600
2269,5508929,96892700,1610700,1958500
2270,8482303,145772800,2146600,3203500
2271,974602,17810800,167500,274200
2272,5098018,86399500,1234900,1802300
2273,4116170,70771500,1004500,1470000
2274,656241,11027400,91100,171600
2275,4291625,73880000,1034100,1698700
2276,8324870,142411500,1984000,3052300
2277,1349240,23172900,317700,431600
2278,1423711,24410900,334800,452600
2279,5230198,88077500,1260300,1904900
2280,8997814,152725900,2295600,3197700
2281,9551141,168239000,2267100,3465200
2282,1932134,33411400,493700,658800
2283,3175413,55380900,756600,1329800
2284,3533289,59480000,821800,1209800
2285,1660526,28059500,316500,487500
2286,8543365,144335100,2207300,3018900
2287,5304569,89510700,1370400,1883400
2288,1216186,20814400,206500,367000
2289,1641356,27706700,282900,458000
2290,9376828,158314000,2251500,3318000
2291,977741,16545300,174800,267300
2292,9481864,167515100,2245800,3376100
2293,3493498,58946300,802900,1202000
2294,1167380,20550500,194300,343400
2295,6862464,115872800,1619800,2435100
2296,2629479,44233700,651400,874500
2297,7377831,128893000,1759900,2718300
2298,5212274,89758700,1220400,1824900
2299,5410157,93142100,1287600,1933900
2300,3545105,63678300,865100,1283900
2301,4528685,76313600,1102100,1639600
2302,105660,1778600,15100,27700
2303,3813044,66164000,897700,1314900
2304,6732600,114022400,1598900,2375100
2305,3636674,62625000,894300,1260000
2306,6544125,112321200,1555200,2427400
2307,7342694,127738800,1761600,2622200
2308,8764275,148414900,2123500,3132200
2309,5860355,99547600,1441700,2128300
2310,2182508,36833300,416400,658900
2311,4844397,82934000,1170600,1843400
2312,8396400,142054500,1985800,2968100
2313,8991639,152032400,2112900,3173500
2314,5108383,90324200,1230500,1827600
2315,8638799,146850500,2071700,3094200
2316,7581490,129796500,1783200,2734800
2317,3937438,66309200,916600,1371300
2318,6505996,111828800,1554400,2316200
2319,9046787,154012000,2171500,3189600
2320,5974857,103366100,1425100,2215300
2321,6983563,121578600,1660900,2479900
2322,5499570,95687800,1323000,1981100
2323,2621256,44276500,593900,844800
2324,2967442,50177500,693600,1003300
2325,691297,11672300,91400,179700
2326,2056598,34883700,478800,674300
2327,9193753,162564100,2265600,3464500
2328,6060013,102710600,1518700,2159100
2329,6662121,112622500,1594900,2359900
2330,4466635,78304800,1232300,1569200
2331,1082533,20017200,296800,364000
2332,3204654,54305400,755500,1111300
2333,4186606,70891900,1071600,1589900
2334,6236671,106250100,1489900,2207800
2335,4111076,69558200,1005400,1447700
2336,8192823,142017600,1933400,2908100
2337,1599084,26929400,279600,440100
2338,9221037,157136100,2200500,3263700
2339,1428867,24085200,245500,403800
2340,7501520,126707300,1772500,2652100
2341,8612452,149360500,2041500,3140300
2342,582549,9864800,86700,157600
2343,9700117,165545900,2323300,3561800
2344,6446700,110270000,1532100,2503400
2345,1462486,24742700,549900,454700
2346,6051164,102319600,1460800,2163600
2347,9264361,157293100,2228000,3276200
2348,5696964,96632700,1394400,2035000
2349,9357741,160679800,2327700,3325700
2350,8813995,150191600,2124100,3140100
2351,1581426,26769900,279700,437800
2352,296781,4999300,38800,77500
2353,1322358,22292100,210100,365700
2354,3148567,57233900,800200,1172700
2355,4169726,70440300,994000,1460100
2356,65161,1093900,8800,17200
2357,643104,10821100,86500,169200
2358,9139138,155096200,2143800,3231500
2359,9516079,163171500,2278200,3486800
2360,5206294,89051700,1254400,1835500
2361,6963411,118375300,1646700,2517600
2362,8276452,142251700,2082800,2929700
2363,5656007,99536000,1453400,1995300
2364,8508947,145584800,2032500,3138900
2365,5318358,89926900,1268900,1944900
2366,3719846,62795600,914600,1297300
2367,4519347,79691600,1165300,1592700
2368,3353106,56570100,807200,1150500
2369,9021486,154885300,2157800,3192100
2370,3921117,66204200,914300,1445800
2371,1289365,22472000,259400,375400
2372,4977006,86071700,1239000,1875400
2373,2592751,43738500,592700,907100
2374,8764110,149358700,2080500,3151300
2375,3523562,59351300,864800,1223400
2376,9550996,163707500,2255700,3424900
2377,9663190,163904300,2276100,3412300
2378,9149653,155435100,2167700,3349900
2379,3151082,56513500,784000,1123500
2380,380670,6395000,60000,104100
2381,959211,16201700,148200,251700
2382,4428714,78712100,1047900,1563700
2383,6536937,111231300,1628700,2364300
2384,300073,5269100,46200,79200
2385,6924677,117799800,1657000,2547600
2386,5338937,94067700,1265200,1911000
2387,9837681,166866000,2328100,3502000
2388,9980902,172569800,2419500,3730800
2389,7028546,121044300,1652700,2659900
2390,8410359,142128200,2059200,3154800
2391,5874635,103797000,1564500,2183400
2392,9274240,161314800,2216900,3391600
2393,2377046,40062000,490100,727000
2394,7705569,131158500,1824400,2803100
2395,8669932,146727000,2169700,3052200
2396,3202798,54001400,747800,1090700
2397,1791328,30285800,416300,643900
2398,1587335,27343900,253300,439300
2399,7768198,132021400,1840400,2753500
2400,9516389,163000200,2294800,3617400
2401,2875375,48740100,681500,973100
2402,2590244,44178100,613200,887800
2403,9501649,163618000,2518100,3559800
2404,7391703,125973600,1900500,2600000
2405,5789367,97642800,1391800,2054900
2406,5021627,86790900,1280100,1844400
2407,6070332,103540700,1478200,2150000
2408,7597148,129997600,2591700,3821600
2409,167545,2811900,22100,43700
2410,1275592,21614500,208300,354700
2411,7906605,136975000,1972100,2796400
2412,3418434,57814100,810300,1182300
2413,2701163,46589600,638500,899500
2414,4448003,75611300,1090500,1609300
2415,1549299,26296400,288600,450100
2416,5302192,90785600,1280300,1915300
2417,9903548,167801100,2542100,3498900
2418,2831870,47920600,685500,1065900
2419,3113657,52900100,742300,1064700
2420,3441403,59574400,826100,1204100
2421,9456344,161155300,2258600,3339000
2422,2412825,40708800,503700,748000
2423,508688,8543600,78500,134100
2424,2914596,49997200,678100,981200
2425,4206235,71378500,1042300,1568700
2426,9788614,168134400,2353500,3493500
2427,7155639,124027200,1726600,2638400
2428,7446706,127051800,1767300,2657100
2429,3344470,56474100,767400,1149800
2430,9963413,168508700,2363500,3611700
2431,8056606,136277500,1909000,2933700
2432,6502375,113531500,1569200,2307100
2433,2891346,48807100,678800,974200
2434,4547800,78052400,1145000,1683100
2435,7987556,135631400,1905100,2985900
2436,8074053,141330300,1950200,3072000
2437,5238485,88866400,1257500,1883900
2438,1781885,30782400,394800,559700
2439,1149286,19401600,179500,317900
2440,8797082,148539400,2104800,3220800
2441,2313390,40699100,610900,861500
2442,8563292,144441500,2030500,3027500
2443,3372744,57874300,830500,1285300
2444,3651899,61533400,858300,1261600
2445,3142102,53022600,738400,1088900
2446,5807718,99615600,1370100,2035900
2447,973040,16369400,148200,268300
2448,2389531,40391400,497600,748500
2449,8524318,145399100,2135400,3029500
2450,7986443,135863700,1905600,2960500
2451,6000753,105050100,1452900,2125600
2452,384113,6758400,88400,121000
2453,4979679,85370600,1268000,1805500
2454,5296073,90158200,1325900,1873100
2455,6488134,110717000,1538500,2484100
2456,8224769,143457700,1973700,2947100
2457,7447493,126375800,1787500,2623100
2458,6206833,105640600,1482400,2189900
2459,971113,17107600,173800,287300
2460,3337268,56396700,806500,1147100
2461,5507080,93048200,1477900,2006700
2462,4406238,75000600,1051100,1541300
2463,9110340,155267100,2154000,3244500
2464,3164975,54253800,729700,1103200
2465,4002042,68602800,940400,1408200
2466,3532975,59543400,837600,1218600
2467,9978451,169113900,2401600,3591100
2468,2330164,41668900,525100,766100
2469,5269438,89050800,1314600,1859100
2470,5689094,96210200,1518300,2006900
2471,7365082,129839800,1830600,2774000
2472,1308532,22131000,247500,387400
2473,5531234,94229900,1319900,2099100
2474,7265022,127727300,1726400,2578400
2475,6088694,103114800,1491200,2145200
2476,4576623,78428000,1104000,1704800
2477,3380973,57162300,789800,1175600
2478,506190,8512300,81000,131500
2479,4672215,79056500,1114500,1639300
2480,4490474,75913300,1077700,1562600
2481,1551219,26198300,359900,476500
2482,4779785,81002900,1136200,1746600
2483,3430932,57847700,806200,1181700
2484,9083323,156486700,2159000,3232000
2485,7651245,130604300,1805000,2704300
2486,8991959,152522900,2129600,3182400
2487,1060365,17943100,165200,293300
2488,7976052,135806100,1995500,3164100
2489,8497483,144059300,2015300,3006200
2490,9216650,158553400,2207300,3350300
2491,9490931,165841900,2239300,3407300
2492,3161598,53654500,727800,1083200
2493,639269,10758300,107000,169100
2494,3078473,52813200,862500,1117800
2495,6344587,106974600,1531400,2243800
2496,6139108,108401900,1503900,2396600
2497,92726,1568800,12300,24300
2498,321998,5482700,49400,84000
2499,3215649,54383500,762400,1131100
2500,7249829,123018900,1726400,2753400
2501,9312107,158512000,2330000,3623400
2502,116015,1947000,15300,31700
2503,8874181,150674400,2095100,3109100
2504,242182,4090900,32500,63800
2505,5898691,100965800,1443000,2091800
2506,3989582,67334600,1049400,1394100
2507,2350501,39645700,469600,810400
2508,4547339,82203200,1096100,1659100
2509,5145721,87036500,1253900,1854900
2510,7909401,135393800,1903000,2915300
2511,4004906,67663800,942700,1719200
2512,6852757,119144700,1714600,2586500
2513,2985288,50409500,690200,1011400
2514,5488096,93624400,1341300,1993100
2515,4729294,79861600,1265700,1741600
2516,427401,7235300,61100,124600
2517,9614537,164875700,2277600,3426600
2518,1594840,26802900,263900,449300
2519,4110788,70765600,984300,1440800
2520,5268394,89380200,1275200,1862900
2521,4577020,77433400,1152500,1631400
2522,1349089,24040500,245900,394900
2523,6564904,114471000,1601100,2415400
2524,8292843,140420600,1955000,3012500
2525,9167737,155278100,2163800,3249500
2526,7918603,138977000,1891600,2934600
2527,5642379,95023400,1365000,1987400
2528,5770423,97521000,1393800,2105400
2529,4775950,80809200,1158100,1691200
2530,1108303,18751300,191200,315900
2531,5322406,93077300,1270300,1883300
2532,2919363,49259500,765300,1016500
2533,843647,14222200,116800,221700
2534,7457193,126413100,1784100,2767000
2535,2075077,34974500,413000,627900
2536,7509152,126664200,1819400,2772900
2537,4280919,72136100,1003600,1501600
2538,8766216,148933900,2108800,3253500
2539,8870712,152185600,2336900,3135800
2540,6028645,106183900,1439800,2453200
2541,50621,889700,7100,14000
2542,9872580,172840500,2368500,3602000
2543,8378228,143268600,2135100,2944200
2544,7929752,135025400,1856700,2841600
2545,1221187,21644100,333100,423000
2546,7095551,126748600,1898500,2557800
2547,1708389,28868700,312000,497500
2548,4996581,86957100,1290600,1835600
2549,9412891,158652600,2358000,3330900
2550,2250622,37845500,441200,669300
2551,3507940,60584400,842400,1218500
2552,2135582,36235200,497200,694500
2553,3127220,52945100,844000,1114100
2554,9538448,163819100,2241800,3360500
2555,8250231,140601700,1957600,2924400
2556,1424507,24311100,365600,453500
2557,7458667,125816700,2018700,2639800
2558,4985439,83926900,1191900,1759500
2559,6506230,110517100,1738700,2370100
2560,2594529,43866700,619400,867400
2561,8966286,152519100,2149100,3245200
2562,4657970,78659600,1104800,1644300
2563,1221816,22683400,199400,344500
2564,843006,14266900,127000,222400
2565,1011003,17062900,167100,278500
2566,3420422,58091300,828400,1180500
2567,775755,13071800,117200,204200
2568,654677,11588700,90800,180200
2569,2775958,46937300,736300,929700
2570,6541284,111494200,1572100,2413300
2571,3451140,58175400,804200,1172200
2572,4830262,82765400,1158500,1697500
2573,8237952,138984800,2099900,2943600
2574,2591609,44410400,635900,866000
2575,5558944,96376800,1436000,2239300
2576,9480062,160764600,2254400,3346700
2577,8333554,141030400,1948200,2926100
2578,2140022,36131300,414100,633200
2579,9493520,166222400,2272800,3360700
2580,9751239,165917300,2373000,3495000
2581,2471188,42122100,562700,813100
2582,4094628,69948600,1021700,1429300
2583,6368392,107421900,1591700,2237000
2584,9843080,167598000,2336700,3547500
2585,119931,2015000,17500,32900
2586,464750,7869700,68000,125200
2587,6548799,111425700,1558500,2344000
2588,3092999,52170900,713300,1034800
2589,9016333,154799900,2120300,3192000
2590,5666234,96420300,1339000,2047900
2591,6555898,110590200,1599000,2347600
2592,5267666,88719700,1262500,1870900
2593,199226,3357600,26600,52300
2594,9056105,155584400,2118500,3224200
2595,1624411,27481600,308600,482500
2596,4337948,73971200,1058800,1519400
2597,9157742,157396200,2191600,3316400
2598,8649122,149107600,2065700,3073000
2599,7090352,120927300,1702100,2505000
2600,4319233,72958800,1025800,1514500
2601,8677301,148096500,2053100,3080700
2602,8099898,137452300,1928000,3105900
2603,9405598,164169600,2498800,3684000
2604,3316407,55956600,763900,1135200
2605,5956299,100985000,1412300,2073600
2606,8669223,146900000,2051600,3198100
2607,2556608,43033400,559800,921600
2608,2155144,37428900,503400,714000
2609,9107903,154961400,2177200,3233100
2610,6318327,107075200,1553600,2228700
2611,8562522,147325500,2014300,3057300
2612,3407701,57327100,764700,1298500
2613,3840670,66130600,887100,1331100
2614,6265535,106268700,1481500,2222600
2615,826232,14942500,127900,243300
2616,5717071,100050900,1380200,2024200
2617,4526899,76443200,1093100,1615700
2618,99123,1784000,17300,26100
2619,1462527,24603700,245700,408700
2620,515444,8677200,72500,135500
2621,6727648,118590600,1629200,2478900
2622,7537380,127324000,1883600,2694100
2623,6987018,118538200,1662000,2493500
2624,8809402,151069800,2122300,3158400
2625,4544648,80474400,1152100,1692700
2626,3783153,66493800,913000,1313900
2627,5644179,95246700,1340300,2015600
2628,8272248,141398700,1964700,2968100
2629,4541166,80072800,1104400,1682900
2630,5892688,104858200,1394900,2206300
2631,6210847,112231200,1500500,2291100
2632,6191683,108958800,1477000,2269600
2633,6050477,106968800,1491000,2238200
2634,6344206,108650900,1513500,2241000
2635,1135184,19998100,234000,453100
2636,2927708,51562200,725900,1065800
2637,2076524,35533300,390800,588700
2638,5915456,100304700,1404500,2302000
2639,7500783,130217800,2290400,2904000
2640,5814251,98643700,1395300,2091500
2641,304295,5259700,40400,79300
2642,6556244,110950000,1560400,2322300
2643,5858486,101062000,1391600,2091100
2644,1879066,34218900,483700,688100
2645,1872278,33054500,418200,619400
2646,1326317,22456500,222600,372100
2647,5521897,93430600,1385900,1954200
2648,1170574,19773900,223500,322800
2649,9389262,160378200,2274300,3322800
2650,2026810,34327000,398100,602100
2651,2306665,41559000,592000,843900
2652,3186868,57130300,782800,1088000
2653,284327,5009200,39100,79100
2654,8298341,142645700,1978000,2938800
2655,5319717,90919100,1280600,2063800
2656,3608932,61169500,872800,1264000
2657,1943932,34356300,515300,715300
2658,3872791,67774700,931000,1341000
2659,4857716,82134900,1258100,1742800
2660,1770108,29928800,319800,500400
2661,429762,7566900,70200,120100
2662,9030557,154575600,2317800,3254000
2663,2289095,38661100,501200,726700
2664,6870052,119758100,1615100,2431100
2665,5203638,90645800,1255900,1884800
2666,4290071,75386300,1050900,1562000
2667,2752259,50665500,862900,1043300
2668,3597001,68736600,904200,1342700
2669,9577436,178106700,2372300,3533600
2670,2348436,41639700,543800,784200
2671,3263377,58600100,802500,1171400
2672,9751002,171495900,2355500,3617500
2673,412470,7214300,66200,110800
2674,3690870,64699700,918300,1342700
2675,4386261,77228100,1077500,1605400
2676,2241526,43834400,653500,850800
2677,6471018,121354400,1824300,2639800
2678,2322163,42765600,598200,844800
2679,4887393,85917300,1191800,1787300
2680,9975571,170744400,2413000,3668000
2681,5588912,97759800,1361200,2095300
2682,1645220,29003700,300500,494000
2683,7178302,127147300,1747800,2681600
2684,4193533,72887400,1034600,1477100
2685,3692544,67184500,989600,1414700
2686,2115236,37296200,523700,724000
2687,9879337,169879000,2389900,3555600
2688,1318220,22294100,296500,410600
2689,6843886,119811400,1662700,2509800
2690,7232332,125544800,1795200,2607200
2691,981045,17580700,222100,322900
2692,4340558,79384200,1100000,1667000
2693,7022746,123721100,1707900,2591200
2694,2526787,47654200,627100,894200
2695,1133726,20133300,286200,376300
2696,7630258,134016200,1852400,2804300
2697,7907164,142451600,1936500,2801800
2698,9141939,164562300,2202700,3374700
2699,7510508,132478300,1804700,2761100
2700,2698221,49863000,661200,962200
2701,9362111,161388400,2246500,3425900
2702,6767001,118249400,1622600,2507200
2703,7405301,127181600,2084400,3003300
2704,5899466,101037900,1399000,2076100
2705,198782,3468100,28200,53100
2706,7207231,124722100,2870700,4092600
2707,6636325,119035200,1662200,2558800
2708,2553312,46030200,616100,952600
2709,8771927,157161300,2165000,3251900
2710,5985422,103425400,1418100,2117000
2711,329040,6553300,168400,158800
2712,3995778,74053400,1001700,1674000
2713,1687062,29732600,395000,563600
2714,4400473,79473200,1073100,1708500
2715,4224063,76002400,1058600,1555400
2716,8763320,154864100,2141900,3244600
2717,23497,435500,4800,6900
2718,5443417,101031500,1376400,2072300
2719,5173496,91975100,1259700,1901000
2720,1032385,18611300,244100,375100
2721,6928147,122801500,1695400,2578800
2722,3126319,56323400,806600,1186400
2723,1569270,28269100,541700,598700
2724,3288151,60839600,849500,1241500
2725,9414761,160770700,2247700,3329900
2726,6340981,112910300,1616400,2351000
2727,5280729,88994700,1388400,2084400
2728,4934346,87078800,1200600,1818100
2729,7710479,130283200,1817900,2752000
2730,3935073,70147200,1038500,1430700
2731,4713730,80909300,1138300,2066400
2732,7188780,127081000,1898000,2718000
2733,811223,13757900,136800,222600
2734,1781948,30228900,355200,540600
2735,9950637,172717500,2355000,3561800
2736,4227030,72710100,1032800,1483400
2737,8329505,143123600,1993000,3364200
2738,2833833,47826300,645400,939700
2739,1823612,33810000,467700,658700
2740,1560566,27568100,484800,553800
2741,7448196,129016100,1869400,2747700
2742,395768,7080500,56400,114200
2743,3677372,68834300,953800,1392400
2744,5923624,107304100,1586700,2197800
2745,106117,1884200,14800,29200
2746,7448615,134851700,2011000,2735500
2747,5546456,98570600,1494200,2020300
2748,5617370,98780400,1335800,1992500
2749,1486058,25104600,265600,425100
2750,9218467,157395600,2670400,3529900
2751,1330537,23441800,330100,451200
2752,5463295,97788000,1318500,1998700
2753,4652216,82381500,1154700,1714200
2754,9420342,160350700,2219300,3384900
2755,9571287,163988100,2322500,3360800
2756,736876,12939700,183900,235600
2757,6738013,120953100,1689300,2391800
2758,6467852,117029900,1956200,2538300
2759,7919603,140435600,1938600,3039600
2760,2441501,44069200,615400,915200
2761,7573211,134193700,1911700,2777600
2762,6723103,115857900,1623900,2506400
2763,5586112,94770600,1371000,2099900
2764,9199188,159438400,2219300,3429400
2765,9118735,156807500,2161000,3221700
2766,9030014,154278500,2136600,3206300
2767,6695990,115173700,1605700,2529000
2768,8859555,151990700,2107500,3212400
2769,7761817,131456400,1886400,2732100
2770,8058073,138512200,1938500,2912600
2771,9237969,157146900,2160000,3326000
2772,2694797,46036800,790500,1018700
2773,296438,5468500,42500,86100
2774,2823998,50092000,696800,1139500
2775,6793782,115571900,1612400,2528800
2776,3769534,65210300,935000,1325300
2777,9176060,156547500,2162600,3267000
2778,9026723,157455600,2292000,3193900
2779,515473,8730200,81900,134100
2780,5365426,91226900,1297300,1897100
2781,8518901,145662000,2034600,3056300
2782,2721795,47145700,624400,903100
2783,6181014,104192100,1475900,2193400
2784,5890241,100437900,1412300,2085100
2785,9175110,155751300,2221600,3374200
2786,6032796,102672900,1429800,2117200
2787,8921573,152237900,2105100,3211000
2788,7049361,120455500,1747900,2596300
2789,9141754,156931700,2169900,3296300
2790,1778505,30060200,303300,488700
2791,8231797,140277100,2013200,3000000
2792,6631455,116615200,1770200,2352600
2793,1386823,23468800,231800,379900
2794,7568365,128733200,1788500,2715900
2795,5157882,87903700,1234300,1821100
2796,9813997,170181900,2327000,3479500
2797,5448876,92757400,1288600,2085100
2798,7753914,130964100,1840900,2751200
2799,1235247,22269200,213700,369000
2800,1333983,22803200,322100,426400
2801,5354641,92819800,1345900,1918400
2802,3855197,66264000,946200,1384200
2803,2267866,38962500,561400,729900
2804,5778492,98961200,1369500,2076300
2805,6294490,107580600,1504700,2352800
2806,5787603,99731400,1405000,2149400
2807,3901005,66937500,942500,1379100
2808,891438,15021900,120100,232100
2809,7198087,122562800,1728400,2615100
2810,4161297,70495100,980200,1459500
2811,4291084,72436000,1035300,1499300
2812,7893640,139959500,1915100,2793900
2813,4719924,79563000,1302100,1934200
2814,4159182,71861800,998100,1712300
2815,7152017,124940000,1839300,2762700
2816,8010808,142452800,1983300,2931500
2817,409718,6984700,77900,108900
2818,1222925,20624100,192200,331200
2819,3219549,54275500,801900,1110800
2820,7301943,124241600,1735000,2577500
2821,6028357,101609500,1430200,2144800
2822,6533802,111458500,1560900,2371900
2823,2185158,36915300,465500,677300
2824,2472777,43354000,587400,893500
2825,3572250,64760100,834000,1246700
2826,1542781,25976300,249100,425300
2827,4335502,73136600,1043500,1523000
2828,2120932,38964100,511900,702100
2829,6797453,115711300,1867100,2747500
2830,9424376,166131400,2302600,3532200
2831,1382550,23281600,220500,381300
2832,5773240,99453600,1376800,2174200
2833,8902877,151052700,2106000,3160400
2834,377157,6582700,65200,110600
2835,5200290,89607500,1251900,1976700
2836,5440636,92695200,1318900,1906000
2837,2655948,49012100,692800,1003300
2838,1181184,21930900,284700,385300
2839,8552423,146784300,2034400,3076500
2840,1794578,30401100,319600,501400
2841,4401433,74774300,1047900,1540400
2842,2984931,50586800,700000,1022300
2843,9821625,170407200,2350700,3617000
2844,1108971,18696400,207000,323400
2845,3313965,57226800,816600,1134500
2846,7530278,130013900,2182800,2713300
2847,9149631,158081100,2455500,3552800
2848,1320395,22372300,236500,372100
2849,322962,5453300,42400,84000
2850,676533,11378700,92500,175900
2851,5334141,90709600,1279800,1868800
2852,3895271,67628800,983200,1425300
2853,8048672,138287700,1912900,2941400
2854,7952925,141287900,1869700,2833600
2855,2066245,34844300,418700,628300
2856,3420756,57631700,825900,1189800
2857,7504184,127286800,1793300,2792100
2858,3414349,61185300,829800,1194400
2859,23092,386000,4300,6300
2860,4522200,77907400,1100300,1592900
2861,370386,6428900,75200,106100
2862,4942566,84185700,1191100,1749800
2863,241829,4071600,32800,63500
2864,5809539,99766700,1410400,2061100
2865,1007071,16945500,145500,268700
2866,2372558,40069800,548700,780000
2867,1146451,19369100,253400,356400
2868,48143,928700,7100,14100
2869,6486381,112712400,1528000,2302600
2870,1669441,28131300,298000,491600
2871,6342176,107443700,1511300,2242900
2872,9160745,158481200,2150500,3266900
2873,2577709,45356900,586900,971600
2874,3559568,64725800,889700,1366500
2875,7099843,119639500,1815000,2525100
2876,8204916,139872300,1947400,3003800
2877,5623767,98799300,1343700,2015600
2878,2268772,41082600,532500,761900
2879,2660918,44851000,595800,882700
2880,6692078,113219900,1601100,2366500
2881,6596610,116995200,1542200,2357700
2882,3802566,69926300,1014200,1475500
2883,1577781,26583000,274000,489600
2884,5423811,94158400,1302800,1964600
2885,7763140,131607500,1869500,2744300
2886,4564258,78080600,1072400,1648700
2887,3878624,68672400,958600,1410400
2888,3029994,51306100,716300,1009100
2889,8408478,144511700,1983900,2990800
2890,9197013,157085800,2166800,3257500
2891,4606710,78742300,1102400,1672500
2892,4147577,74399100,973500,1434600
