Run,Size,Time_insert (nanoseconds)
5023,901805,307800
5024,6257108,5277100
5025,5485823,2650500
5026,9515627,7269500
5027,8464813,5550500
5028,8612191,5071400
5029,3546898,3063600
5030,7807482,4085600
5031,4450080,2664100
5032,2228027,947900
5033,7835697,6050100
5034,6929018,4496200
5035,3509257,2497700
5036,8908895,5583800
5037,9511958,5613800
5038,1523565,913300
5039,8463600,5651500
5040,4683141,2767000
5041,6777977,3553600
5042,5090709,2776900
5043,6434774,5287600
5044,3358136,1911400
5045,4095884,2666500
5046,1142614,370600
5047,8403740,8851900
5048,778274,997500
5049,8182543,5278800
5050,3382254,1595900
5051,7931773,5944700
5052,4905862,3133500
5053,6746164,4436600
5054,8075890,5329600
5055,924072,736600
5056,8073807,4649100
5057,7772754,4584300
5058,239708,73100
5059,8738367,5033900
5060,4528354,2243300
5061,8158162,5005100
5062,674371,239200
5063,6525557,3959400
5064,7161445,4705700
5065,1013927,1167500
5066,6735160,3837900
5067,7064673,5103600
5068,4740840,2317900
5069,9064953,5506700
5070,1342614,572000
5071,7282442,6413700
5072,8615206,4721100
5073,7801990,4492000
5074,4848390,4520600
5075,8079708,9057600
5076,4861478,2776000
5077,577288,217700
5078,9018219,5269600
5079,8937010,6080000
5080,4807090,3247100
5081,8063357,4601700
5082,5289447,2606800
5083,8519173,9018800
5084,9343471,8398000
5085,5631506,3621300
5086,6140891,6738600
5087,8087558,9377000
5088,4764926,3720000
5089,3780467,3058200
5090,5546649,3022200
5091,5798293,4064300
5092,9594748,5184400
5093,5001190,6313700
5094,8068363,4566700
5095,6817748,3275200
5096,8492033,9423200
5097,2712979,1490700
5098,4703508,2740300
5099,7895020,3959800
5100,3728397,2069700
5101,3975935,2305600
5102,8144463,7542400
5103,6326502,4176600
5104,772682,317200
5105,1578302,825100
5106,5960026,3921400
5107,831655,341200
5108,6976160,3728700
5109,3586936,2074800
5110,7870080,6039000
5111,2037057,1136300
5112,1178153,495900
5113,3106657,2231900
5114,901157,351100
5115,9816500,4894900
5116,5938707,3358900
5117,6799882,3731400
5118,1331733,619100
5119,778960,217500
5120,8517501,4323100
5121,4042314,1954400
5122,525465,127700
5123,1171287,380500
5124,7208291,3422200
5125,5789753,3799400
5126,8643799,4987200
5127,9738945,4678600
5128,3641715,2624900
5129,3246311,2599600
5130,716058,318300
5131,6984902,4112000
5132,6597055,3802100
5133,5493346,3387300
5134,1725409,1187700
5135,4543806,2396500
5136,2910406,1919200
5137,6798678,3262000
5138,3450985,2087900
5139,7113871,3976200
5140,580127,169200
5141,8432621,4230500
5142,3133100,1493000
5143,1576863,585100
5144,4973295,2412100
5145,8034705,3902700
5146,6683340,3611700
5147,7651441,4869700
5148,1379678,1014700
5149,3311582,3133500
5150,5167258,2801200
5151,5763356,3304600
5152,6485003,3561000
5153,2961734,1432300
5154,8767389,4882000
5155,5867071,3780300
5156,8771325,5103400
5157,8016315,4225400
5158,6620437,4013300
5159,3718798,3966500
5160,5342069,2601900
5161,3487162,1859300
5162,3428995,1848700
5163,2548377,1257000
5164,7937994,4792200
5165,2543938,1119900
5166,2176442,1378200
5167,2138952,1130700
5168,4958116,2591800
5169,3339217,1593900
5170,3005790,1633600
5171,4909103,2732100
5172,1004552,440100
5173,6977642,3513900
5174,8991800,4473000
5175,6301303,3642300
5176,8250159,6365600
5177,337143,207400
5178,6152229,4076500
5179,1812227,1262100
5180,3824711,2551900
5181,2325351,2147400
5182,7778211,4185600
5183,4838671,2409100
5184,9012379,4753800
5185,8299135,4132700
5186,4960042,2397000
5187,1854946,716400
5188,8190873,4566400
5189,4658092,2668800
5190,4026624,2171100
5191,5375936,2583300
5192,6464908,3086800
5193,5129560,2690700
5194,8326219,4177200
5195,753916,418300
5196,8548507,4370700
5197,4158604,2012100
5198,8859524,4249400
5199,5348127,3152600
5200,5962898,3150300
5201,108278,19100
5202,8809861,4406700
5203,503086,138600
5204,8223877,4598500
5205,6262310,3785100
5206,6893250,3752700
5207,2650795,1367800
5208,1317153,499300
5209,1226840,475200
5210,9085714,6483700
5211,4789549,2328200
5212,360667,104900
5213,4789445,2386700
5214,7855116,4345000
5215,8837130,4495300
5216,9739417,5051400
5217,2561989,1224900
5218,8443819,4367300
5219,1458083,760200
5220,3301574,1849600
5221,1147861,484100
5222,1984,400
5223,5005245,2387600
5224,3659553,1728900
5225,5271727,2634200
5226,7821492,3726400
5227,2647788,1265300
5228,7676601,3734400
5229,2225838,1778600
5230,25330,3900
5231,5467993,2669000
5232,6236174,3378500
5233,6938651,3718800
5234,1369998,584500
5235,5416106,2968100
5236,2417375,1253200
5237,6575484,4748700
5238,5740972,5486200
5239,7675324,3904800
5240,8026977,5512300
5241,4116446,2801300
5242,3150058,2430000
5243,6481904,4586200
5244,4610245,2775600
5245,3266816,1801400
5246,6762493,4717700
5247,4593802,2285400
5248,9488536,5211700
5249,1649723,782900
5250,5716307,2830400
5251,9567258,5174100
5252,9947357,4869700
5253,9001169,4811300
5254,3941202,2139500
5255,5014268,2494600
5256,5609078,2941500
5257,9447759,4620200
5258,1136791,386900
5259,4936369,2707000
5260,1996769,890500
5261,8641820,7393900
5262,3302083,2235500
5263,4225000,3340400
5264,5613034,3082100
5265,1668919,1712300
5266,3350208,2035900
5267,8010070,6437400
5268,6495664,3594100
5269,6837351,3588200
5270,5684471,3304500
5271,4293765,2336100
5272,1340826,524600
5273,9484310,5525000
5274,1378305,1039000
5275,1831005,722700
5276,6138776,3369400
5277,6698403,3220100
5278,558336,148000
5279,1265510,465300
5280,6468132,4590400
5281,7632986,4192600
5282,5331206,3139000
5283,4999899,2541200
5284,9572076,4584600
5285,9975746,4766100
5286,5390468,5257500
5287,3144206,1637600
5288,1457642,674300
5289,9215485,5773900
5290,9176995,6574800
5291,6373794,3056900
5292,323898,102000
5293,583400,708400
5294,8299861,4032400
5295,5536797,3186200
5296,433587,172500
5297,3822026,4159700
5298,4308898,2318000
5299,2317344,1626200
5300,5181102,4530600
5301,8342930,4821500
5302,8566850,6329000
5303,7179681,3793000
5304,2091427,1224400
5305,671477,292700
5306,2782087,1612800
5307,7120339,3499900
5308,1475112,598900
5309,8655548,4272600
5310,9882558,6067300
5311,494991,123100
5312,6838975,3729400
5313,4845659,2335500
5314,6980225,6674300
5315,2078447,1068500
5316,8349962,5225100
5317,5250594,3650300
5318,5119654,2719200
5319,8777019,4503100
5320,4260663,2076100
5321,4416660,2135600
5322,145700,56400
5323,9535524,5873700
5324,9105730,4580600
5325,1407880,678800
5326,2382837,1047500
5327,980713,308100
5328,8215337,4000500
5329,6348566,3800900
5330,5265830,2768100
5331,1425649,494700
5332,8879542,5230000
5333,4205328,2283300
5334,4526508,2662900
5335,1478305,1027000
5336,3853784,2348500
5337,6629067,4189700
5338,9621958,4720100
5339,1795209,764500
5340,5236381,4091400
5341,7316480,4242200
5342,460999,165500
5343,8956727,4816200
5344,2301361,2007000
5345,5167482,5068700
5346,3436421,2453800
5347,2340356,1119700
5348,2078953,808300
5349,2073747,1548400
5350,6496391,3306100
5351,5279172,2516300
5352,2727407,1265900
5353,3137081,1470900
5354,7821764,3987400
5355,802930,278400
5356,6462409,3127400
5357,2181497,901700
5358,8728992,4165400
5359,5069273,2676500
5360,8233792,4957400
5361,7102127,3636200
5362,7618820,3707000
5363,6923565,3344800
5364,5139160,4221200
5365,3892759,2352300
5366,9641427,6629400
5367,4736968,2701800
5368,5914755,3667000
5369,3220304,1795300
5370,9288800,5999900
5371,8712482,9190300
5372,640199,223200
5373,2941922,1695900
5374,1909355,950300
5375,4661866,3673200
5376,7992352,7364500
5377,4481646,3031700
5378,4969474,3923700
5379,2432497,2265400
5380,2286718,1685400
5381,3874624,2290400
5382,783818,251400
5383,7176712,4122400
5384,7993996,4099900
5385,174218,38600
5386,9707919,5020300
5387,2010664,1413400
5388,1005817,1175300
5389,1699683,954600
5390,5856328,3014100
5391,5398259,3306000
5392,6349320,3188500
5393,2823008,2442500
5394,1043347,571300
5395,2005885,1196600
5396,2278800,1674300
5397,5404906,3089300
5398,1109559,471000
5399,5071031,5112100
5400,8186115,5682500
5401,66942,8600
5402,3272834,1793600
5403,381300,89200
5404,7882441,6353200
5405,5333132,3097300
5406,7874466,7979500
5407,6114862,4287300
5408,642706,279800
5409,2920024,1978600
5410,3078945,1898900
5411,2807262,1376200
5412,1899179,1211300
5413,6952327,3802100
5414,2677326,1337000
5415,8340196,8951900
5416,1949706,1100800
5417,6954827,4621400
5418,9306471,4427100
5419,4878802,2359600
5420,5553085,3992800
5421,8770498,5354700
5422,7180484,4486600
5423,2645190,1329600
5424,2639648,1624500
5425,5579925,3564500
5426,3501672,1888100
5427,5295493,2712800
5428,775853,497200
5429,7940208,4179800
5430,5475441,5078800
5431,2366740,2763000
5432,6304927,3168200
5433,5883627,2908100
5434,8510687,7971500
5435,5546515,3170700
5436,8650229,4943400
5437,4197003,2357500
5438,3796874,2206200
5439,570099,208300
5440,5777943,3487100
5441,4347722,2913700
5442,1282781,1090600
5443,6180498,4445000
5444,215741,91300
5445,2413387,2650600
5446,5524845,2690600
5447,2418285,1118300
5448,8475023,8601100
5449,7266874,3492100
5450,2449226,1175000
5451,2087405,862700
5452,3728181,2235600
5453,2159496,1577200
5454,2584340,1247300
5455,6960451,3883800
5456,5668047,2913700
5457,3727500,1804300
5458,1021483,572100
5459,7330886,5511100
5460,2880945,2133400
5461,4995095,2968000
5462,6459693,3273000
5463,3687516,2346000
5464,1520182,1194700
5465,1748684,968000
5466,735747,351600
5467,7592942,4301000
5468,3045390,1676300
5469,5009766,2635800
5470,1586567,699600
5471,3742870,2094000
5472,7009323,3339100
5473,7492540,4259800
5474,7326162,4247500
5475,6959452,3988300
5476,4250980,2403600
5477,4270892,2279200
5478,302194,79800
5479,9722758,5041200
5480,8476116,5162500
5481,5258486,5463800
5482,2419726,1177900
5483,2728384,1685000
5484,6877520,3879400
5485,9540815,6400200
5486,5053960,2437500
5487,3100245,1443600
5488,8719053,4152600
5489,6677203,3402400
5490,3837167,2110200
5491,4099699,2125800
5492,9380489,8825800
5493,6280680,3804000
5494,5506104,3278300
5495,2833167,2347300
5496,777712,287400
5497,5746019,2769200
5498,4561666,2150900
5499,3775445,2148600
5500,8628961,6614200
5501,9123598,5434300
5502,5140560,2705700
5503,9204099,4954400
5504,4163960,2744600
5505,3215000,2719600
5506,4968995,2490000
5507,2586249,1268700
5508,8773970,4159200
5509,2482686,1552900
5510,2684282,1265400
5511,126820,25000
5512,6146028,3503000
5513,1002587,399600
5514,9401615,4508300
5515,9964461,5693800
5516,2636232,2848600
5517,8435841,5088400
5518,7375313,5112300
5519,3205939,1944300
5520,5051145,3571000
5521,6262016,3819200
5522,8093831,3871200
5523,3222878,2746500
5524,3560039,2899900
5525,5899153,2875500
5526,1454696,779700
5527,1199297,963300
5528,6594988,4888000
5529,9245373,5412500
5530,7347200,6985000
5531,3565246,2728300
5532,1136189,413900
5533,1614989,626500
5534,6945747,4233300
5535,8114577,7580700
5536,3200273,1984400
5537,5457722,3311900
5538,6937935,4636900
5539,5416976,3723700
5540,5254743,2813500
5541,5527152,3562400
5542,4800207,2539700
5543,4042761,1954000
5544,9234317,4487900
5545,5930874,2944600
5546,5752147,2495900
5547,3423702,1944200
5548,7315328,3908600
5549,8871539,4350800
5550,2957397,1522000
5551,9030500,4697200
5552,9858651,5765900
5553,706261,277100
5554,7348207,4928300
5555,5215415,2504200
5556,658101,223000
5557,2558643,2199100
5558,7435198,4095700
5559,6798797,3597500
5560,2070399,1770800
5561,5765857,2763400
5562,9391451,7380500
5563,5058921,5134400
5564,5324124,2698600
5565,5648165,3214800
5566,3775870,1899500
5567,7286751,4726900
5568,2977645,1627500
5569,6978863,3619400
5570,3536506,2284300
5571,4784430,3396900
5572,2481541,1897300
5573,5026079,2634900
5574,3615398,4174200
5575,8801172,7760600
5576,6822272,3298600
5577,7889885,4406800
5578,6891298,4464700
5579,3460663,3000500
5580,3096136,2229500
5581,2019407,1333400
5582,3746988,2378800
5583,9916120,5437700
5584,8004238,4634700
5585,1374810,959200
5586,8826626,4639800
5587,7770816,4587000
5588,8404910,4009700
5589,867362,316300
5590,364127,84600
5591,8576331,4360400
5592,4691826,2233100
5593,2601062,1150500
5594,5139886,2619000
5595,5838179,3435300
5596,3100191,1747700
5597,693676,338500
5598,7076327,4507100
5599,8644886,5716000
5600,4055595,2579300
5601,95486,16600
5602,4044379,2146700
5603,6849854,4292500
5604,6008695,3970100
5605,3267969,2066300
5606,3961546,2634700
5607,9171035,5326000
5608,3277393,1729700
5609,8928991,4253100
5610,8343289,5009000
5611,4182229,2558700
5612,8992082,7415800
5613,3781275,1817900
5614,9765947,5560300
5615,6583114,3588800
5616,2771099,1343600
5617,9741146,5783200
5618,1614852,601800
5619,1067826,414500
5620,5308409,2921100
5621,2715128,1335200
5622,979402,503800
5623,9354068,5627400
5624,6454513,3399300
5625,8381004,4136000
5626,8257318,4385100
5627,5461976,3111600
5628,6251317,3501400
5629,3686685,1808000
5630,9536906,4690700
5631,1872966,1074200
5632,751259,225300
5633,8586320,4163900
5634,2802189,1315400
5635,4702051,2356200
5636,6190032,3976900
5637,5247265,2584300
5638,7991521,3890200
5639,9975282,4890200
5640,9235380,4580700
5641,7757782,3754300
5642,6398563,4103800
5643,2300676,1168600
5644,2819857,1391400
5645,470193,198600
5646,8240998,5164400
5647,4442160,2254600
5648,1497648,845700
5649,1306494,806000
5650,2792191,1312800
5651,6724255,3483700
5652,9321199,4680500
5653,667579,232900
5654,8463236,4280500
5655,9256545,4384000
5656,811408,249100
5657,1126635,342800
5658,2754904,1274400
5659,1644023,1281600
5660,2492144,1359500
5661,4555438,2791500
5662,5877926,3160300
5663,1953653,761200
5664,2544865,2325100
5665,1411142,739100
5666,1837667,1140200
5667,5935092,2993000
5668,3302859,1751100
5669,4699832,2265300
5670,8679794,4837100
5671,2856662,1346800
5672,9484740,4815400
5673,392824,134700
5674,3541108,1965200
5675,6635731,4306200
5676,4217188,2496500
5677,4075982,2583400
5678,8536031,4363000
5679,2716260,1415400
5680,9043920,4921200
5681,8886240,4245300
5682,7333636,4535400
5683,3179093,2547600
5684,3846339,2286000
5685,4792246,2823500
5686,1670828,1431900
5687,6572574,3171700
5688,5714226,3124100
5689,8809959,4718400
5690,7522856,4608200
5691,3250593,1628700
5692,2130233,988100
5693,2290164,961800
5694,5531803,3473800
5695,2673419,1337000
5696,3671849,1754800
5697,607220,176100
5698,8694531,5342100
5699,7918024,4192400
5700,3589961,2554700
5701,3359438,1545900
5702,7380204,3612100
5703,2483166,1093600
5704,4776353,2565900
5705,9586989,4690800
5706,5172238,2572100
5707,2466010,1095000
5708,3932502,1873700
5709,3651623,1731300
5710,8028375,4625400
5711,3593464,2054300
5712,1195238,504000
5713,8335252,4506000
5714,6407100,3158300
5715,423652,168600
5716,5824578,3304300
5717,419475,150900
5718,7478796,3794000
5719,9912911,4847600
5720,2173556,1057600
5721,2036206,870400
5722,7541922,3973900
5723,7723751,3876800
5724,6497433,4013800
5725,6960760,6146000
5726,5371742,2970300
5727,9261951,4532900
5728,9029004,5006800
5729,720316,275200
5730,3070061,3739200
5731,6038349,3250600
5732,3850971,1740000
5733,5237629,2457700
5734,7768857,4298200
5735,3787626,1824500
5736,1418565,656800
5737,6427485,2815300
5738,5983072,3172000
5739,5710662,2731700
5740,2956757,1452100
5741,9758586,5334800
5742,1876152,941400
5743,4724480,3091200
5744,9734533,5695700
5745,4860836,2733300
5746,7252830,3819800
5747,1077376,384100
5748,1439388,604800
5749,260713,71400
5750,6961581,3464600
5751,7985507,3818800
5752,7586444,4010400
5753,3453640,1628900
5754,8774723,4732200
5755,273211,75000
5756,7623057,3718300
5757,2006677,915000
5758,1138414,723300
5759,2292014,1742400
5760,1954252,800300
5761,7915021,3920700
5762,4250940,2048500
5763,8679709,5094100
5764,4391832,2135000
5765,9069261,5787700
5766,3810495,1853900
5767,3460909,1693600
5768,8082759,4526300
5769,4370277,2849300
5770,5671823,2767300
5771,5218569,2856300
5772,4823694,2325500
5773,5227371,2714000
5774,3947095,1842500
5775,709408,221700
5776,1623322,676500
5777,2516485,1126400
5778,9748599,7195600
5779,1919126,1078900
5780,5694258,4387000
5781,5665301,2876800
5782,4251909,3059400
5783,7368021,4590600
5784,8985223,4754700
5785,2699626,2045200
5786,1586811,578200
5787,4669460,2764600
5788,580414,173400
5789,7381823,4583100
5790,6027123,3054900
5791,6251964,3369400
5792,2515753,1238400
5793,2880278,1438600
5794,1681387,802200
5795,1421995,591900
5796,5498255,3664400
5797,9130963,4644900
5798,7212639,3492000
5799,5137949,3010900
5800,2265783,1059900
5801,4244201,2330600
5802,2793255,1411200
5803,2435604,2518500
5804,5468821,2739700
5805,3309926,1665300
5806,9955520,5099400
5807,7234827,3905600
5808,5620880,2755700
5809,7520941,4049800
5810,1521976,538300
5811,4980746,2409800
5812,443792,124800
5813,9085875,4586900
5814,1531326,573900
5815,2709239,1367800
5816,4963293,2430200
5817,9343555,4588300
5818,2036334,787700
5819,1716328,874300
5820,7627035,4229500
5821,9185613,6089400
5822,6775665,3236500
5823,6426260,3566900
5824,9932833,5821300
5825,924578,327600
5826,7958863,4265500
5827,7176635,3856700
5828,6510157,2882300
5829,7418569,4671800
5830,1826363,835100
5831,2322878,1126900
5832,9305322,4677500
5833,6647563,3237100
5834,3733673,2382900
5835,5073370,2523400
5836,4926563,2350100
5837,2027095,950900
5838,6959686,3405700
5839,382379,92900
5840,6492586,3139100
5841,9784819,5194400
5842,3601589,1692700
5843,9247613,4783700
5844,1714436,677000
5845,5702934,3595000
5846,5634570,5170900
5847,2584664,1188900
5848,3637401,1773300
5849,8694340,4325800
5850,3629424,1738500
5851,4788890,2356300
5852,7174387,3491100
5853,2460630,1258300
5854,1478609,567500
5855,5059728,2442500
5856,9021476,4392000
5857,5000335,2469100
5858,7346257,4132800
5859,113400,25100
5860,1331088,907500
5861,8961326,5342000
5862,8135532,3951000
5863,293272,72600
5864,7289864,3499600
5865,4543410,3021700
5866,359878,94600
5867,3336725,1661800
5868,8620038,4174400
5869,9596229,5683300
5870,1010040,376200
5871,2279970,1101300
5872,6885353,3379300
5873,725213,197500
5874,7309260,3990800
5875,6213195,3405500
5876,9991764,5413300
5877,8422219,4379100
5878,4158011,2083300
5879,1081431,386400
5880,7743893,4443400
5881,5469422,3613900
5882,4670414,2246300
5883,6132042,3471000
5884,1842854,1014000
5885,3120494,1943500
5886,6983307,3956700
5887,5416304,3121500
5888,7062893,3552500
5889,1430802,503700
5890,9261312,5120600
5891,2033846,849200
5892,2825197,1843600
5893,3844439,2045500
5894,1972873,1280800
5895,2928913,1511300
5896,357049,89700
5897,6358960,3433400
5898,3153104,1544600
5899,808450,373600
5900,8069162,4203200
5901,6070774,2937000
5902,1861309,771700
5903,8562206,4526000
5904,7109174,3837100
5905,1356584,474400
5906,498948,128800
5907,2403468,1953300
5908,9019072,4782000
5909,1611024,778600
5910,5954823,4357600
5911,3982792,1770100
5912,7568717,3701100
5913,2178425,1042500
5914,6930715,3771200
5915,2171008,915000
5916,4871626,2323100
5917,7419856,4979500
5918,3666648,1828400
5919,6403962,3112400
5920,9137908,4484300
5921,3130926,1474000
5922,6960814,3387200
5923,6560634,3407200
5924,2725276,1492600
5925,5696848,2864000
5926,9725912,4652900
5927,4184485,2225100
5928,5476307,2674100
5929,7557328,4014900
5930,6246014,3747500
5931,4488607,2312500
5932,8997255,4995400
5933,5793126,2962400
5934,3911054,1900100
5935,5572313,3280700
5936,9132310,4777000
5937,487657,198900
5938,9644200,5380300
5939,6132238,2940200
5940,1721216,617100
5941,9232988,4668900
5942,9453289,4662100
5943,8916030,4960800
5944,9208644,5958900
5945,226218,85700
5946,8585812,4279400
5947,3648440,2091500
5948,8990099,4721000
5949,1790084,855000
5950,4377437,2825300
5951,7649540,3731600
5952,5489458,3120000
5953,7296071,4380400
5954,392968,137900
5955,2737871,1580600
5956,1715484,662400
5957,794253,352500
5958,397597,110100
5959,4657197,2494800
5960,6700139,3927500
5961,1034801,309000
5962,2471512,1534600
5963,1564931,684700
5964,9395334,5115800
5965,2811340,1324000
5966,3022344,1520600
5967,6429843,3478600
5968,6173902,3292100
5969,8694042,4353600
5970,1612865,630200
5971,2603780,1573200
5972,8479249,4094300
5973,7834591,4045800
5974,7968883,4235500
5975,4669888,2594200
5976,8288555,4083100
5977,6545547,3265600
5978,9432201,4480400
5979,9686418,4685200
5980,6288145,3123400
5981,2543333,1241400
5982,616954,198300
5983,584737,171100
5984,854521,286400
5985,5803784,2765900
5986,3080016,1458600
5987,4896702,2316600
5988,3259598,1666500
5989,346991,200300
5990,8755501,5335700
5991,8211944,3941900
5992,5601397,2685200
5993,65618,7300
5994,8436246,3998600
5995,7868557,3865700
5996,8948421,4269600
5997,9599460,4171700
5998,9951095,4769100
5999,2325202,1019600
6000,669620,175400
6001,4857676,2291300
6002,6888759,3322900
6003,2992209,1473600
6004,6187021,2983200
6005,1207843,535300
6006,4124755,2012800
6007,321069,77000
6008,5953380,2977300
6009,6864172,3395800
6010,1452775,599000
6011,6230913,3096100
6012,9477621,4717400
6013,4922163,2412900
6014,2792819,1328200
6015,1141952,445300
6016,6175594,3312600
6017,7024006,3620300
6018,2634674,1296500
6019,7371440,3567400
6020,7880535,3770200
6021,5229852,2727900
6022,668578,174100
6023,6904753,3517400
6024,5321492,2657600
6025,9562553,4600700
6026,4183670,2005000
6027,5615721,3642400
6028,4464797,2172900
6029,6034583,3024200
6030,6238256,3277300
6031,7049433,3587000
6032,3515048,1757200
6033,5871336,2871300
6034,7570478,6488100
6035,2067319,941800
6036,4266359,2064200
6037,7321617,3615300
6038,8018190,3841200
6039,4651643,2235200
6040,397468,102100
6041,7070219,3799200
6042,5312878,2813700
6043,6737178,3236700
6044,5331559,2826100
6045,8583197,4268900
6046,4542903,2334900
6047,9608848,4815900
6048,2266688,1111400
6049,7664043,3885000
6050,1347096,443900
6051,3533079,1697200
6052,1110284,419500
6053,9017584,4536000
6054,6336349,3212100
6055,4526386,2598200
6056,8389890,4097600
6057,778385,259700
6058,8881996,4364600
6059,5347515,2588900
6060,630033,167200
6061,8324789,5371100
6062,9013400,4967300
6063,4528829,2387800
6064,4960854,2466200
6065,4477504,2201500
6066,5840746,2871400
6067,2366216,1139800
6068,2107442,1021700
6069,1310959,451300
6070,613899,153300
6071,6772634,3311000
6072,7518490,3673400
6073,719188,203600
6074,7200379,3704200
6075,3576315,1759000
6076,5447506,2865700
6077,1075675,444700
6078,942988,403000
6079,8637947,4709400
6080,1374531,909400
6081,5629252,3810700
6082,2530503,2334900
6083,9074674,4836700
6084,6012013,3934700
6085,4626891,2365900
6086,5497813,2871700
6087,5066878,2591100
6088,5778079,3248400
6089,3513298,1924500
6090,7137176,3957700
6091,7814134,4627000
6092,7529974,4145300
6093,6369759,3762900
6094,6194402,3064800
6095,7873120,4363500
6096,4271861,2568500
6097,8998908,4527500
6098,2060288,994200
6099,62961,6000
6100,2261945,1038500
6101,6481069,6485700
6102,5554420,2760000
6103,1727079,730100
6104,6305770,3348900
6105,3517698,1879400
6106,9587912,5252300
6107,176048,44700
6108,1759686,702800
6109,1083840,413200
6110,5324154,3377800
6111,5956469,3397400
6112,6268295,3208700
6113,3268225,1673800
6114,6618009,3662400
6115,7310144,4322700
6116,1725270,1036700
6117,5114861,2606700
6118,2942696,1855900
6119,1995243,1017400
6120,6406616,3425600
6121,3043814,1826600
6122,5564386,2976500
6123,7398711,3961100
6124,7376136,4031800
6125,2563698,1255300
6126,9591329,4463300
6127,6773716,4151800
6128,7768619,3417800
6129,2236170,1038800
6130,7289242,4101900
6131,7421231,4056400
6132,8122587,5292600
6133,2328547,1088800
6134,8214179,4137200
6135,9570760,7330500
6136,5246459,3230000
6137,1482159,540800
6138,7685628,4076200
6139,4250131,2102200
6140,370768,95800
6141,9610482,5033800
6142,973131,399700
6143,1132152,468000
6144,2480430,1240300
6145,5366623,2921000
6146,5007569,2536200
6147,9783835,4841000
6148,750128,299500
6149,7416867,3628500
6150,148237,35500
6151,1140946,393600
6152,8573342,4659400
6153,2773817,1434600
6154,1586041,836600
6155,3014448,1512100
6156,9967281,5851600
6157,6191528,3307400
6158,3855145,1939800
6159,8139497,4946700
6160,8117921,4503400
6161,2015952,1311600
6162,6761468,3302500
6163,6602977,3264600
6164,7579877,3695100
6165,2655379,1326700
6166,3154582,1656200
6167,3774025,2278000
6168,6547608,4009300
6169,7118951,3946100
6170,282048,109400
6171,8146022,4344900
6172,2767943,1428500
6173,4233999,2605800
6174,9208706,5232500
6175,6858524,3408700
6176,8828660,4629000
6177,7432776,4405700
6178,9651459,5171200
6179,8747872,4687300
6180,4208019,2465200
6181,8445144,5024200
6182,7781216,4401800
6183,1989656,915700
6184,9367198,5223600
6185,6241024,3106400
6186,4632203,2288500
6187,1939906,868600
6188,8697946,4981900
6189,3760662,2202700
6190,6658742,4050100
6191,6071290,4169100
6192,6120875,4335700
6193,2038908,1155400
6194,2947709,1643000
6195,4692595,3105600
6196,453176,123900
6197,1099862,415000
6198,3926243,2262500
6199,160197,39800
6200,8324414,4745300
6201,3763415,2144900
6202,3838112,2211700
6203,5473721,3939400
6204,391953,110700
6205,5345014,3533900
6206,3714253,2620000
6207,5176309,2867500
6208,9702005,6815300
6209,9606208,5079300
6210,4211250,2690700
6211,2023389,945900
6212,2894117,1902900
6213,8334737,4672400
6214,2619615,1954400
6215,1573083,669700
6216,2347930,1455600
6217,5204837,3338900
6218,1154826,444300
6219,7186764,4154000
6220,4095379,2276100
6221,6077124,3898300
6222,1844876,1343000
6223,3743953,2058900
6224,5247744,2902600
6225,2387942,3385600
6226,3981945,2928400
6227,9309281,5198100
6228,1395006,811100
6229,8731921,5013000
6230,9318234,11853200
6231,8985655,4918000
6232,5717969,5330700
6233,767931,276800
6234,5281093,3261400
6235,6900334,4472600
6236,1857358,948900
6237,8437714,5530400
6238,6078687,3527000
6239,1261226,1030100
6240,2997504,1523200
6241,479601,142600
6242,2489251,1477500
6243,3363629,2506600
6244,3403779,1700700
6245,2525982,1725700
6246,1923595,1005600
6247,8874268,5137100
6248,7343921,3995700
6249,5996391,3689000
6250,7294823,4213000
6251,9455000,5242800
6252,8239505,4272700
6253,2134436,1296900
6254,3047780,1682500
6255,6054633,3720100
6256,6760598,4103700
6257,6143174,3722800
6258,2707889,1653800
6259,6493718,3565600
6260,6721687,3928500
6261,5632585,3639800
6262,9605020,5665600
6263,4873741,2886500
6264,8794015,4903500
6265,7208732,3467700
6266,860398,315300
6267,6946832,4000800
6268,1683446,987900
6269,3840340,2087500
6270,6015107,3392000
6271,5984353,3120900
6272,3156301,1654100
6273,1212196,838200
6274,9019233,5752700
6275,5401292,3308100
6276,3856781,1906600
6277,8901933,4644500
6278,7915614,4926400
6279,5882738,3260200
6280,6827752,5390900
6281,6531513,4550100
6282,5782395,3990300
6283,4100614,2161300
6284,6622079,4020100
6285,3684903,2128800
6286,6075133,3465300
6287,6395097,3689300
6288,6657255,4498200
6289,4023999,2060400
6290,2768763,1824700
6291,769860,427100
6292,8437740,4287900
6293,3948613,2132400
6294,2438363,1173400
6295,550464,156500
6296,2895237,1382600
6297,1630485,696000
6298,359685,101700
6299,1563838,1145100
6300,9258523,7706500
6301,5558772,3472900
6302,4563300,2564800
6303,4741020,2660500
6304,5299990,2679000
6305,1535209,839400
6306,5914230,5304700
6307,2525775,2377800
6308,9038370,4860900
6309,9700073,4729600
6310,5476188,3502200
6311,9402517,4799900
6312,1345799,532700
6313,4846525,2381000
6314,733504,198700
6315,5277579,5192000
6316,9950236,5550500
6317,90836,15200
6318,2088846,2384600
6319,5835584,2984300
6320,9980019,5847800
6321,4443448,2146500
6322,4911414,2601200
6323,738220,206900
