Run,Size,Time_insert (nanoseconds)
4999,1843317,17245800
5000,7093536,67782000
5001,7167728,69057400
5002,3756351,38688500
5003,2417799,24001600
5004,6697001,63560500
5005,2795461,27794700
5006,9748241,93102300
5007,3618500,39725100
5008,2679011,25262700
5009,3038317,28931300
5010,3101438,29229100
5011,8655273,81488000
5012,8158543,86298500
5013,8790158,101285600
5014,2149365,22544700
5015,1814703,22753000
5016,9869820,103985600
5017,6533171,63476000
5018,9805197,99248900
5019,7978375,82915400
5020,6915292,64590100
5021,2686454,25392000
5022,3312503,30937100
5023,901805,9259700
5024,6257108,61117400
5025,5485823,52724600
5026,9515627,95818500
5027,8464813,92834500
5028,8612191,93534700
5029,3546898,38171000
5030,7807482,73049400
5031,4450080,42622600
5032,2228027,20708700
5033,7835697,78915700
5034,6929018,67819300
5035,3509257,33478100
5036,8908895,87055700
5037,9511958,92830000
5038,1523565,14795900
5039,8463600,79862500
5040,4683141,44942800
5041,6777977,63295400
5042,5090709,54345500
5043,6434774,64740100
5044,3358136,31950900
5045,4095884,39911200
5046,1142614,10514800
5047,8403740,85328800
5048,778274,10067900
5049,8182543,78495400
5050,3382254,31619600
5051,7931773,84329800
5052,4905862,53392400
5053,6746164,65340600
5054,8075890,78750800
5055,924072,11284300
5056,8073807,83310600
5057,7772754,75451200
5058,239708,2243700
5059,8738367,88846400
5060,4528354,45045100
5061,8158162,76178300
5062,674371,7039100
5063,6525557,63375400
5064,7161445,68813400
5065,1013927,12009600
5066,6735160,71459900
5067,7064673,67080100
5068,4740840,44996400
5069,9064953,94976400
5070,1342614,12941200
5071,7282442,73332400
5072,8615206,90132300
5073,7801990,84517200
5074,4848390,53576900
5075,8079708,84276000
5076,4861478,45884800
5077,577288,5728400
5078,9018219,96968200
5079,8937010,94834400
5080,4807090,46587300
5081,8063357,78048800
5082,5289447,51075900
5083,8519173,82832300
5084,9343471,105394600
5085,5631506,66644300
5086,6140891,58771100
5087,8087558,86907200
5088,4764926,44997100
5089,3780467,37611300
5090,5546649,53668600
5091,5798293,55485900
5092,9594748,96194800
5093,5001190,47772600
5094,8068363,80968100
5095,6817748,63422500
5096,8492033,81953500
5097,2712979,25130500
5098,4703508,45103000
5099,7895020,73428300
5100,3728397,35058800
5101,3975935,37390600
5102,8144463,82881900
5103,6326502,65448400
5104,772682,7171300
5105,1578302,15299300
5106,5960026,56731100
5107,831655,7747500
5108,6976160,72698200
5109,3586936,35597800
5110,7870080,79570800
5111,2037057,19556900
5112,1178153,10932100
5113,3106657,29580000
5114,901157,8527200
5115,9816500,93642400
5116,5938707,55433400
5117,6799882,63352300
5118,1331733,12696000
5119,778960,6875100
5120,8517501,79827400
5121,4042314,37531500
5122,525465,4824200
5123,1171287,11816800
5124,7208291,66920900
5125,5789753,55584600
5126,8643799,89068400
5127,9738945,98799200
5128,3641715,34413600
5129,3246311,35342800
5130,716058,6658500
5131,6984902,69260000
5132,6597055,62476300
5133,5493346,52251100
5134,1725409,20315800
5135,4543806,42930300
5136,2910406,27582800
5137,6798678,60838100
5138,3450985,33018300
5139,7113871,66622800
5140,580127,5346500
5141,8432621,80107800
5142,3133100,29050600
5143,1576863,14660100
5144,4973295,45355800
5145,8034705,75870100
5146,6683340,63418200
5147,7651441,73563900
5148,1379678,14583600
5149,3311582,31193000
5150,5167258,48772400
5151,5763356,57968900
5152,6485003,60977000
5153,2961734,26817000
5154,8767389,83916700
5155,5867071,56690700
5156,8771325,82999600
5157,8016315,74799000
5158,6620437,63305400
5159,3718798,34921300
5160,5342069,49979400
5161,3487162,33180500
5162,3428995,31824500
5163,2548377,23807900
5164,7937994,82437300
5165,2543938,25936500
5166,2176442,21113700
5167,2138952,21799200
5168,4958116,47040700
5169,3339217,29773500
5170,3005790,28183200
5171,4909103,52468500
5172,1004552,9322700
5173,6977642,67891400
5174,8991800,83972300
5175,6301303,67257500
5176,8250159,82464500
5177,337143,3318200
5178,6152229,57692400
5179,1812227,17153200
5180,3824711,38272100
5181,2325351,26092200
5182,7778211,78020000
5183,4838671,47804300
5184,9012379,82884600
5185,8299135,77849100
5186,4960042,46140200
5187,1854946,17469300
5188,8190873,78494000
5189,4658092,43581300
5190,4026624,37470100
5191,5375936,50022200
5192,6464908,61660300
5193,5129560,51434300
5194,8326219,78833600
5195,753916,6944600
5196,8548507,80155600
5197,4158604,37020500
5198,8859524,82428700
5199,5348127,54029400
5200,5962898,56332100
5201,108278,993400
5202,8809861,83311400
5203,503086,5287100
5204,8223877,78284400
5205,6262310,60369600
5206,6893250,65466500
5207,2650795,25610900
5208,1317153,12524100
5209,1226840,13053700
5210,9085714,86940300
5211,4789549,45294300
5212,360667,4293500
5213,4789445,44500500
5214,7855116,75934500
5215,8837130,82627400
5216,9739417,91856200
5217,2561989,23855000
5218,8443819,84120900
5219,1458083,13586100
5220,3301574,31414000
5221,1147861,11790600
5222,1984,20400
5223,5005245,45564500
5224,3659553,32802200
5225,5271727,49041200
5226,7821492,72705500
5227,2647788,24614900
5228,7676601,70138000
5229,2225838,21366100
5230,25330,272700
5231,5467993,50514700
5232,6236174,66179200
5233,6938651,65328800
5234,1369998,12759400
5235,5416106,53070600
5236,2417375,22560600
5237,6575484,67326900
5238,5740972,56569700
5239,7675324,72322700
5240,8026977,75968500
5241,4116446,40011600
5242,3150058,32108500
5243,6481904,62523700
5244,4610245,44565900
5245,3266816,30626900
5246,6762493,70545500
5247,4593802,43976600
5248,9488536,97914000
5249,1649723,16173800
5250,5716307,54320800
5251,9567258,90480300
5252,9947357,93265000
5253,9001169,84046700
5254,3941202,36655200
5255,5014268,46724200
5256,5609078,52271900
5257,9447759,89055400
5258,1136791,10725900
5259,4936369,47347000
5260,1996769,18535300
5261,8641820,89084700
5262,3302083,31212000
5263,4225000,41670300
5264,5613034,53255900
5265,1668919,20363400
5266,3350208,32603800
5267,8010070,77431200
5268,6495664,74396800
5269,6837351,70894000
5270,5684471,61429800
5271,4293765,47591200
5272,1340826,12386100
5273,9484310,96344100
5274,1378305,13724300
5275,1831005,16877700
5276,6138776,58244700
5277,6698403,68077800
5278,558336,5731200
5279,1265510,12196700
5280,6468132,69458300
5281,7632986,78167900
5282,5331206,49738400
5283,4999899,59346300
5284,9572076,91815700
5285,9975746,93543900
5286,5390468,56834400
5287,3144206,29278300
5288,1457642,13842200
5289,9215485,97899900
5290,9176995,96789800
5291,6373794,60217900
5292,323898,3334200
5293,583400,6850100
5294,8299861,77401000
5295,5536797,54827700
5296,433587,4376400
5297,3822026,39130500
5298,4308898,49129100
5299,2317344,22631000
5300,5181102,49011500
5301,8342930,88090200
5302,8566850,89924800
5303,7179681,65825900
5304,2091427,20310800
5305,671477,6485300
5306,2782087,26741700
5307,7120339,69029800
5308,1475112,13776700
5309,8655548,79507200
5310,9882558,93075500
5311,494991,4530500
5312,6838975,64951600
5313,4845659,46370000
5314,6980225,65577500
5315,2078447,25492800
5316,8349962,86040300
5317,5250594,52319600
5318,5119654,47643000
5319,8777019,82136200
5320,4260663,39635700
5321,4416660,41275400
5322,145700,1831900
5323,9535524,100041100
5324,9105730,95300800
5325,1407880,13867400
5326,2382837,22438900
5327,980713,9027300
5328,8215337,78362600
5329,6348566,59130900
5330,5265830,49352500
5331,1425649,13236100
5332,8879542,84213200
5333,4205328,39934500
5334,4526508,49043000
5335,1478305,14065100
5336,3853784,38781500
5337,6629067,69272600
5338,9621958,88521700
5339,1795209,16221600
5340,5236381,50351100
5341,7316480,71604300
5342,460999,4669800
5343,8956727,83605700
5344,2301361,22374400
5345,5167482,51373700
5346,3436421,32480600
5347,2340356,22553500
5348,2078953,19070800
5349,2073747,20130700
5350,6496391,59591500
5351,5279172,47046900
5352,2727407,24168300
5353,3137081,29049400
5354,7821764,72708600
5355,802930,7789300
5356,6462409,60095000
5357,2181497,20261700
5358,8728992,87462700
5359,5069273,47254200
5360,8233792,79004100
5361,7102127,66099300
5362,7618820,71063100
5363,6923565,65642100
5364,5139160,50889300
5365,3892759,38432700
5366,9641427,98929500
5367,4736968,45666700
5368,5914755,60138100
5369,3220304,31327900
5370,9288800,87258700
5371,8712482,87658800
5372,640199,6216500
5373,2941922,27460400
5374,1909355,18011100
5375,4661866,47339200
5376,7992352,80731500
5377,4481646,43106500
5378,4969474,48214200
5379,2432497,24222900
5380,2286718,22156800
5381,3874624,37197200
5382,783818,9307600
5383,7176712,68512400
5384,7993996,74718700
5385,174218,1748500
5386,9707919,92375200
5387,2010664,18823000
5388,1005817,13811300
5389,1699683,15981800
5390,5856328,52376100
5391,5398259,52085100
5392,6349320,58872900
5393,2823008,31316100
5394,1043347,9799000
5395,2005885,21826800
5396,2278800,21687800
5397,5404906,57034300
5398,1109559,10335500
5399,5071031,47985200
5400,8186115,79719900
5401,66942,609100
5402,3272834,30537500
5403,381300,3937100
5404,7882441,77458500
5405,5333132,50058300
5406,7874466,76386300
5407,6114862,68610200
5408,642706,6072100
5409,2920024,31299600
5410,3078945,28949900
5411,2807262,26686300
5412,1899179,20111900
5413,6952327,64833200
5414,2677326,25959000
5415,8340196,86401200
5416,1949706,18719400
5417,6954827,69299000
5418,9306471,82961200
5419,4878802,47393700
5420,5553085,53166000
5421,8770498,90616300
5422,7180484,77357600
5423,2645190,24885300
5424,2639648,26964000
5425,5579925,53138600
5426,3501672,32794900
5427,5295493,57030100
5428,775853,8225700
5429,7940208,75870700
5430,5475441,52668100
5431,2366740,27251300
5432,6304927,58699700
5433,5883627,54712700
5434,8510687,84516000
5435,5546515,58679600
5436,8650229,95210400
5437,4197003,39255500
5438,3796874,37642300
5439,570099,5426100
5440,5777943,57153300
5441,4347722,42061800
5442,1282781,14324400
5443,6180498,62701600
5444,215741,2359100
5445,2413387,28076000
5446,5524845,51311400
5447,2418285,24168500
5448,8475023,80418800
5449,7266874,65063200
5450,2449226,22786800
5451,2087405,18853400
5452,3728181,36743200
5453,2159496,21248100
5454,2584340,27800000
5455,6960451,65095200
5456,5668047,53457000
5457,3727500,33324300
5458,1021483,10953900
5459,7330886,75486600
5460,2880945,28754800
5461,4995095,47010900
5462,6459693,60000000
5463,3687516,40288800
5464,1520182,15229300
5465,1748684,16806900
5466,735747,8460200
5467,7592942,71794600
5468,3045390,28529400
5469,5009766,47088900
5470,1586567,14794500
5471,3742870,37217300
5472,7009323,68371000
5473,7492540,71779900
5474,7326162,80143400
5475,6959452,69133600
5476,4250980,39887100
5477,4270892,40183800
5478,302194,2761300
5479,9722758,92283500
5480,8476116,90884400
5481,5258486,49866900
5482,2419726,24087300
5483,2728384,25533400
5484,6877520,75530500
5485,9540815,89802700
5486,5053960,47176200
5487,3100245,28934000
5488,8719053,81326200
5489,6677203,62973600
5490,3837167,36896200
5491,4099699,38336000
5492,9380489,98158200
5493,6280680,61388400
5494,5506104,54535800
5495,2833167,30192200
5496,777712,7460600
5497,5746019,52275700
5498,4561666,43279300
5499,3775445,38763000
5500,8628961,89491500
5501,9123598,95411200
5502,5140560,48553100
5503,9204099,93393400
5504,4163960,41143600
5505,3215000,31151500
5506,4968995,48487400
5507,2586249,23952200
5508,8773970,80322900
5509,2482686,23618500
5510,2684282,25426700
5511,126820,1159700
5512,6146028,60430000
5513,1002587,9885200
5514,9401615,95554200
5515,9964461,101791000
5516,2636232,31026700
5517,8435841,88546700
5518,7375313,69434400
5519,3205939,34569600
5520,5051145,50416500
5521,6262016,68268300
5522,8093831,76567100
5523,3222878,33985300
5524,3560039,34541600
5525,5899153,60882600
5526,1454696,15168900
5527,1199297,13149500
5528,6594988,61577400
5529,9245373,91974500
5530,7347200,74583400
5531,3565246,33578700
5532,1136189,11922100
5533,1614989,15528000
5534,6945747,67927600
5535,8114577,87424300
5536,3200273,33491100
5537,5457722,57360400
5538,6937935,77700000
5539,5416976,53593200
5540,5254743,48988700
5541,5527152,54700200
5542,4800207,46422600
5543,4042761,40244300
5544,9234317,88125400
5545,5930874,55191400
5546,5752147,53514600
5547,3423702,32027600
5548,7315328,68287100
5549,8871539,80835600
5550,2957397,27656900
5551,9030500,90306400
5552,9858651,102282500
5553,706261,6582000
5554,7348207,72126400
5555,5215415,48760100
5556,658101,6608000
5557,2558643,27345000
5558,7435198,72082600
5559,6798797,64435400
5560,2070399,22276500
5561,5765857,53735300
5562,9391451,91104600
5563,5058921,55113700
5564,5324124,49966900
5565,5648165,60102500
5566,3775870,38308800
5567,7286751,78957600
5568,2977645,33655300
5569,6978863,70948500
5570,3536506,34458400
5571,4784430,45200700
5572,2481541,24198100
5573,5026079,47751300
5574,3615398,36225400
5575,8801172,88332300
5576,6822272,74126400
5577,7889885,78496500
5578,6891298,64568800
5579,3460663,33401500
5580,3096136,30165900
5581,2019407,20291300
5582,3746988,34853900
5583,9916120,94050800
5584,8004238,76965400
5585,1374810,12788400
5586,8826626,82129100
5587,7770816,73883100
5588,8404910,78243300
5589,867362,8029900
5590,364127,3210700
5591,8576331,81876300
5592,4691826,43151700
5593,2601062,24177400
5594,5139886,49889600
5595,5838179,56033600
5596,3100191,30172800
5597,693676,6849500
5598,7076327,68792200
5599,8644886,82947300
5600,4055595,38720100
5601,95486,908900
5602,4044379,38530600
5603,6849854,64061200
5604,6008695,56687700
5605,3267969,37048000
5606,3961546,37259800
5607,9171035,88030500
5608,3277393,31348600
5609,8928991,82779700
5610,8343289,79663000
5611,4182229,41688600
5612,8992082,85042900
5613,3781275,35703200
5614,9765947,93832300
5615,6583114,71638500
5616,2771099,26096400
5617,9741146,92424600
5618,1614852,15410100
5619,1067826,10667300
5620,5308409,50051900
5621,2715128,25222100
5622,979402,10285000
5623,9354068,90493800
5624,6454513,57685900
5625,8381004,77468500
5626,8257318,77911700
5627,5461976,51533900
5628,6251317,59231900
5629,3686685,35556300
5630,9536906,88482500
5631,1872966,16779700
5632,751259,7168900
5633,8586320,79121300
5634,2802189,26364600
5635,4702051,43789800
5636,6190032,64903600
5637,5247265,50474900
5638,7991521,75881800
5639,9975282,93514600
5640,9235380,87770600
5641,7757782,73265600
5642,6398563,61854400
5643,2300676,21718400
5644,2819857,26344400
5645,470193,4888100
5646,8240998,79635600
5647,4442160,41452700
5648,1497648,15133800
5649,1306494,12280700
5650,2792191,26822400
5651,6724255,64019300
5652,9321199,86940700
5653,667579,6291300
5654,8463236,78500600
5655,9256545,89854300
5656,811408,7570200
5657,1126635,10405400
5658,2754904,26213100
5659,1644023,15662600
5660,2492144,23994300
5661,4555438,46547400
5662,5877926,58170900
5663,1953653,19150900
5664,2544865,25117300
5665,1411142,13370300
5666,1837667,18307900
5667,5935092,55036700
5668,3302859,33531000
5669,4699832,43869900
5670,8679794,83898200
5671,2856662,26781700
5672,9484740,91032500
5673,392824,3862600
5674,3541108,32950200
5675,6635731,81622700
5676,4217188,40664100
5677,4075982,38980300
5678,8536031,79517200
5679,2716260,25264600
5680,9043920,86387000
5681,8886240,82776900
5682,7333636,74050500
5683,3179093,30789600
5684,3846339,35773000
5685,4792246,48482900
5686,1670828,15921500
5687,6572574,62440200
5688,5714226,55958000
5689,8809959,84655500
5690,7522856,73826600
5691,3250593,31786700
5692,2130233,20825200
5693,2290164,21731600
5694,5531803,63606600
5695,2673419,24790800
5696,3671849,34450600
5697,607220,5562000
5698,8694531,81322000
5699,7918024,74473300
5700,3589961,34714200
5701,3359438,31922300
5702,7380204,68134800
5703,2483166,23300400
5704,4776353,45303900
5705,9586989,89437700
5706,5172238,48052800
5707,2466010,22338900
5708,3932502,36633500
5709,3651623,33898500
5710,8028375,77128300
5711,3593464,35408100
5712,1195238,12714800
5713,8335252,78870800
5714,6407100,63548500
5715,423652,4421000
5716,5824578,56840300
5717,419475,4013000
5718,7478796,73763900
5719,9912911,94289700
5720,2173556,22648600
5721,2036206,20750100
5722,7541922,70357000
5723,7723751,71674800
5724,6497433,61874400
5725,6960760,67377100
5726,5371742,50446900
5727,9261951,83295200
5728,9029004,85960500
5729,720316,6850900
5730,3070061,34008800
5731,6038349,57101600
5732,3850971,35826100
5733,5237629,49774500
5734,7768857,72467700
5735,3787626,35301500
5736,1418565,15099900
5737,6427485,59819000
5738,5983072,57624600
5739,5710662,53790100
5740,2956757,27450400
5741,9758586,92507800
5742,1876152,17864400
5743,4724480,47963600
5744,9734533,91971600
5745,4860836,43406500
5746,7252830,71685300
5747,1077376,9939300
5748,1439388,13666700
5749,260713,2661700
5750,6961581,64747000
5751,7985507,74407700
5752,7586444,74340800
5753,3453640,32130000
5754,8774723,82496500
5755,273211,2548500
5756,7623057,70594500
5757,2006677,18755400
5758,1138414,10616100
5759,2292014,22783500
5760,1954252,19566900
5761,7915021,73876300
5762,4250940,38088200
5763,8679709,80780300
5764,4391832,41072300
5765,9069261,85043600
5766,3810495,35504300
5767,3460909,32075800
5768,8082759,77254300
5769,4370277,40935500
5770,5671823,52873500
5771,5218569,49818900
5772,4823694,44807600
5773,5227371,49339300
5774,3947095,35297300
5775,709408,6654300
5776,1623322,15127100
5777,2516485,23285000
5778,9748599,94324600
5779,1919126,17102500
5780,5694258,59267800
5781,5665301,55422400
5782,4251909,40812400
5783,7368021,74597200
5784,8985223,82664600
5785,2699626,26638800
5786,1586811,15120400
5787,4669460,44538500
5788,580414,5382300
5789,7381823,72236100
5790,6027123,58143600
5791,6251964,58421500
5792,2515753,23400300
5793,2880278,26774800
5794,1681387,15645000
5795,1421995,14247100
5796,5498255,53875000
5797,9130963,90925900
5798,7212639,67115900
5799,5137949,47240400
5800,2265783,20652000
5801,4244201,39597700
5802,2793255,26267500
5803,2435604,25158100
5804,5468821,51249800
5805,3309926,31706800
5806,9955520,92599200
5807,7234827,67705300
5808,5620880,54769800
5809,7520941,70403700
5810,1521976,13614300
5811,4980746,45839600
5812,443792,4447000
5813,9085875,86388200
5814,1531326,14222600
5815,2709239,25483100
5816,4963293,46788200
5817,9343555,86327000
5818,2036334,18319000
5819,1716328,17582900
5820,7627035,74485600
5821,9185613,85664800
5822,6775665,61939500
5823,6426260,63703600
5824,9932833,93210300
5825,924578,8930200
5826,7958863,73960800
5827,7176635,70022900
5828,6510157,60631200
5829,7418569,70007400
5830,1826363,17462600
5831,2322878,21643100
5832,9305322,90074700
5833,6647563,61849300
5834,3733673,36418000
5835,5073370,47034600
5836,4926563,44492600
5837,2027095,20565800
5838,6959686,65945800
5839,382379,3853700
5840,6492586,60388900
5841,9784819,91916800
5842,3601589,33449600
5843,9247613,89134200
5844,1714436,16817000
5845,5702934,53212000
5846,5634570,54134500
5847,2584664,25408400
5848,3637401,32594600
5849,8694340,81619100
5850,3629424,33699400
5851,4788890,45015300
5852,7174387,65512600
5853,2460630,23763000
5854,1478609,14291400
5855,5059728,47044000
5856,9021476,86571500
5857,5000335,46514600
5858,7346257,68903100
5859,113400,1035800
5860,1331088,12418900
5861,8961326,86600500
5862,8135532,75691500
5863,293272,3061300
5864,7289864,68087700
5865,4543410,42428300
5866,359878,3650800
5867,3336725,35774100
5868,8620038,77948400
5869,9596229,89378200
5870,1010040,9902600
5871,2279970,21292900
5872,6885353,64267300
5873,725213,7614700
5874,7309260,68116100
5875,6213195,59476800
5876,9991764,95414400
5877,8422219,78404900
5878,4158011,38670800
5879,1081431,9972100
5880,7743893,72808600
5881,5469422,51690200
5882,4670414,45310800
5883,6132042,59417000
5884,1842854,17287700
5885,3120494,28988300
5886,6983307,68187900
5887,5416304,50996600
5888,7062893,66233500
5889,1430802,13267700
5890,9261312,87691200
5891,2033846,19127300
5892,2825197,26409700
5893,3844439,35839300
5894,1972873,19584000
5895,2928913,27694600
5896,357049,3545400
5897,6358960,64362900
5898,3153104,29314200
5899,808450,7396500
5900,8069162,75231800
5901,6070774,56333300
5902,1861309,17503600
5903,8562206,79662800
5904,7109174,63753600
5905,1356584,12151100
5906,498948,4532500
5907,2403468,22377700
5908,9019072,87287700
5909,1611024,15173400
5910,5954823,55625300
5911,3982792,37039400
5912,7568717,72415600
5913,2178425,20512000
5914,6930715,64348300
5915,2171008,20442500
5916,4871626,45433800
5917,7419856,69327500
5918,3666648,34202800
5919,6403962,61190500
5920,9137908,82044200
5921,3130926,34740700
5922,6960814,62592300
5923,6560634,61447200
5924,2725276,27029700
5925,5696848,53732800
5926,9725912,91136400
5927,4184485,38871400
5928,5476307,49508300
5929,7557328,74482000
5930,6246014,60362700
5931,4488607,42751900
5932,8997255,85729900
5933,5793126,54136000
5934,3911054,36219600
5935,5572313,54427800
5936,9132310,82527600
5937,487657,4854300
5938,9644200,89913400
5939,6132238,58798500
5940,1721216,16057000
5941,9232988,88386600
5942,9453289,85777900
5943,8916030,83748600
5944,9208644,88305600
5945,226218,2206900
5946,8585812,80500700
5947,3648440,34948500
5948,8990099,83900900
5949,1790084,18610100
5950,4377437,41553500
5951,7649540,70155600
5952,5489458,52156700
5953,7296071,73272000
5954,392968,4079500
5955,2737871,26409800
5956,1715484,17585500
5957,794253,7406100
5958,397597,4064600
5959,4657197,43631500
5960,6700139,62380200
5961,1034801,9478500
5962,2471512,24447100
5963,1564931,15176400
5964,9395334,87639000
5965,2811340,26149100
5966,3022344,28947400
5967,6429843,63600800
5968,6173902,57291400
5969,8694042,84337600
5970,1612865,16049100
5971,2603780,25234000
5972,8479249,81703000
5973,7834591,73037800
5974,7968883,75684900
5975,4669888,43212900
5976,8288555,77237800
5977,6545547,59864900
5978,9432201,109588200
5979,9686418,90694900
5980,6288145,58534900
5981,2543333,23394500
5982,616954,5994100
5983,584737,5419800
5984,854521,8015600
5985,5803784,55917400
5986,3080016,28927200
5987,4896702,45645900
5988,3259598,30785500
5989,346991,3739500
5990,8755501,82862300
5991,8211944,76464700
5992,5601397,50811400
5993,65618,569900
5994,8436246,79799700
5995,7868557,73798700
5996,8948421,83469600
5997,9599460,91375400
5998,9951095,92855300
5999,2325202,22050200
6000,669620,7111900
6001,4857676,45241300
6002,6888759,64044100
6003,2992209,27491400
6004,6187021,55037500
6005,1207843,10692500
6006,4124755,38348800
6007,321069,3257000
6008,5953380,60276500
6009,6864172,64602500
6010,1452775,15103200
6011,6230913,59960600
6012,9477621,91599100
6013,4922163,46090800
6014,2792819,26474000
6015,1141952,10679100
6016,6175594,55310100
6017,7024006,67656000
6018,2634674,25612500
6019,7371440,69404400
6020,7880535,73142200
6021,5229852,50794200
6022,668578,6621800
6023,6904753,63510500
6024,5321492,51497100
6025,9562553,89062400
6026,4183670,39180700
6027,5615721,53013600
6028,4464797,41693300
6029,6034583,57179900
6030,6238256,58111100
6031,7049433,65492100
6032,3515048,31911800
6033,5871336,61238800
6034,7570478,70861700
6035,2067319,20276500
6036,4266359,39163400
6037,7321617,68825900
6038,8018190,77065600
6039,4651643,43484700
6040,397468,4081200
6041,7070219,64315600
6042,5312878,49668700
6043,6737178,66052400
6044,5331559,50090200
6045,8583197,80338000
6046,4542903,42095400
6047,9608848,89280900
6048,2266688,20662100
6049,7664043,68492300
6050,1347096,11956700
6051,3533079,32997200
6052,1110284,10282900
6053,9017584,86525000
6054,6336349,59079800
6055,4526386,41242100
6056,8389890,77680600
6057,778385,7254800
6058,8881996,82495000
6059,5347515,50074400
6060,630033,6198200
6061,8324789,77987600
6062,9013400,83672100
6063,4528829,42110900
6064,4960854,49607400
6065,4477504,42782400
6066,5840746,52890800
6067,2366216,20931200
6068,2107442,19267300
6069,1310959,11573200
6070,613899,6065400
6071,6772634,66012400
6072,7518490,71409800
6073,719188,7181700
6074,7200379,66861900
6075,3576315,34123100
6076,5447506,54997000
6077,1075675,10481000
6078,942988,9142300
6079,8637947,86167400
6080,1374531,12737500
6081,5629252,54929500
6082,2530503,23729700
6083,9074674,85078900
6084,6012013,58707600
6085,4626891,44125400
6086,5497813,51467800
6087,5066878,49790800
6088,5778079,55579300
6089,3513298,35363100
6090,7137176,66361700
6091,7814134,73900000
6092,7529974,70111900
6093,6369759,59346200
6094,6194402,60570600
6095,7873120,76528600
6096,4271861,40439100
6097,8998908,83775900
6098,2060288,19255800
6099,62961,572900
6100,2261945,22504500
6101,6481069,61720700
6102,5554420,52605900
6103,1727079,16063200
6104,6305770,58681100
6105,3517698,33748200
6106,9587912,92272300
6107,176048,1625000
6108,1759686,17014600
6109,1083840,10756100
6110,5324154,49621600
6111,5956469,58572000
6112,6268295,60609400
6113,3268225,30503000
6114,6618009,61920600
6115,7310144,68530600
6116,1725270,17234100
6117,5114861,48263600
6118,2942696,29989200
6119,1995243,18718900
6120,6406616,59802600
6121,3043814,28280600
6122,5564386,51956600
6123,7398711,70277000
6124,7376136,69040300
6125,2563698,24935800
6126,9591329,89616500
6127,6773716,68017400
6128,7768619,72831800
6129,2236170,21358900
6130,7289242,67951100
6131,7421231,71578200
6132,8122587,75671700
6133,2328547,23166800
6134,8214179,76654700
6135,9570760,90815600
6136,5246459,49333000
6137,1482159,13807300
6138,7685628,73004300
6139,4250131,39461600
6140,370768,3872100
6141,9610482,94049600
6142,973131,9431700
6143,1132152,11146800
6144,2480430,24285700
6145,5366623,50089400
6146,5007569,48291100
6147,9783835,93035100
6148,750128,6908100
6149,7416867,69216600
6150,148237,1348000
6151,1140946,10593100
6152,8573342,80882800
6153,2773817,28982300
6154,1586041,14998900
6155,3014448,29418700
6156,9967281,95928900
6157,6191528,58553100
6158,3855145,40348300
6159,8139497,76033100
6160,8117921,77913200
6161,2015952,20315400
6162,6761468,63254900
6163,6602977,63382100
6164,7579877,70690400
6165,2655379,26169800
6166,3154582,29821900
6167,3774025,36363600
6168,6547608,60907400
6169,7118951,68820300
6170,282048,3126400
6171,8146022,76126300
6172,2767943,25518400
6173,4233999,40641300
6174,9208706,87809100
6175,6858524,63821000
6176,8828660,82801800
6177,7432776,69057900
6178,9651459,90603700
6179,8747872,84026400
6180,4208019,40227200
6181,8445144,83162500
6182,7781216,72856100
6183,1989656,18644500
6184,9367198,89942300
6185,6241024,58005500
6186,4632203,43138700
6187,1939906,18019600
6188,8697946,85260600
6189,3760662,36906000
6190,6658742,65207000
6191,6071290,58651000
6192,6120875,57425000
6193,2038908,18993700
6194,2947709,27811200
6195,4692595,43992200
6196,453176,4335500
6197,1099862,10278100
6198,3926243,36523000
6199,160197,1458100
6200,8324414,82415500
6201,3763415,37793500
6202,3838112,36203100
6203,5473721,51365400
6204,391953,3840500
6205,5345014,52731800
6206,3714253,34509900
6207,5176309,48725000
6208,9702005,91683200
6209,9606208,91687000
6210,4211250,39423500
6211,2023389,20802500
6212,2894117,27312900
6213,8334737,79734900
6214,2619615,26087000
6215,1573083,17823100
6216,2347930,22875300
6217,5204837,50110800
6218,1154826,10835900
6219,7186764,67111400
6220,4095379,38842300
6221,6077124,57707500
6222,1844876,19492000
6223,3743953,36799600
6224,5247744,50078800
6225,2387942,22409400
6226,3981945,38019300
6227,9309281,86956300
6228,1395006,13900800
6229,8731921,82333200
6230,9318234,90073700
6231,8985655,86507400
6232,5717969,55336500
6233,767931,7820400
6234,5281093,51242600
6235,6900334,64429100
6236,1857358,17866900
6237,8437714,82433100
6238,6078687,64782700
6239,1261226,12880700
6240,2997504,31503000
6241,479601,4437000
6242,2489251,23861800
6243,3363629,31774900
6244,3403779,32115000
6245,2525982,23438800
6246,1923595,19811100
6247,8874268,84191400
6248,7343921,69202800
6249,5996391,57734200
6250,7294823,77611600
6251,9455000,96343800
6252,8239505,83794600
6253,2134436,20661100
6254,3047780,28857100
6255,6054633,60059700
6256,6760598,66142700
6257,6143174,60334800
6258,2707889,27888400
6259,6493718,61948000
6260,6721687,64470400
6261,5632585,59383800
6262,9605020,90171800
6263,4873741,47853900
6264,8794015,87290100
6265,7208732,67556800
6266,860398,7950600
6267,6946832,65057100
6268,1683446,15805300
6269,3840340,37719900
6270,6015107,68856500
6271,5984353,56736300
6272,3156301,30324800
6273,1212196,12238800
6274,9019233,85734700
6275,5401292,64611700
6276,3856781,39584600
6277,8901933,87772000
6278,7915614,80971700
6279,5882738,58104700
